stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtbewoelkung (min);Relative Luftfeuchtigkeit (%);Luftdruck auf Stationshoehe (hpa);Durchschnittstemperatur;Niederschlag (mm);Sonnenscheindauer (min);Tiefsttemperatur;Maximaltemperatur
GSB;18720716;-;90;-;754.4;2.2;0;-;1.2;4.2
GSB;18720717;-;70;-;754.6;5.6;0;-;3.1;9
GSB;18720718;-;70;-;755.3;4.5;4.7;-;2.4;8.4
GSB;18720719;-;40;-;759.2;5.3;0;-;2.5;8.8
GSB;18720720;-;0;-;761.8;10.1;0;-;6.2;13.8
GSB;18720721;-;0;-;762.4;10.8;0;-;7.5;13.5
GSB;18720722;-;60;-;761.3;11.4;0;-;8;14.4
GSB;18720723;-;50;-;759;12.2;0;-;9.7;15.6
GSB;18720724;-;70;-;760.1;11.7;2.2;-;9;15.2
GSB;18720725;-;20;-;760;13.1;0;-;8.8;16.2
GSB;18720726;-;20;-;761.8;14.8;0;-;10.2;18.8
GSB;18720727;-;20;-;764.6;15.5;0;-;9.8;20.2
GSB;18720728;-;30;-;763.3;16;0;-;13.2;19.5
GSB;18720729;-;90;-;758.3;10.5;4.9;-;9;13.4
GSB;18720730;-;80;-;753.9;8.3;7.6;-;8.2;10.6
GSB;18720731;-;80;-;754.8;8;14.9;-;7.4;10.6
GSB;18720801;-;90;-;752.6;6;14.5;-;5;8
GSB;18720802;-;90;-;750.4;7.1;2.7;-;3.7;11.8
GSB;18720803;-;90;-;748.9;0.7;2.6;-;-1;4.3
GSB;18720804;-;90;-;753.4;0;0;-;-1.5;2
GSB;18720805;-;80;-;756.7;6.2;7.5;-;1.3;8.3
GSB;18720806;-;50;-;758.3;10.7;0;-;7.2;14
GSB;18720807;-;100;-;752.9;4.5;11.2;-;2;7.5
GSB;18720808;-;70;-;750.9;2;4.5;-;0;6
GSB;18720809;-;70;-;756.5;0.4;8.2;-;-0.5;2.6
GSB;18720810;-;70;-;758.8;7.1;0;-;2.5;11.3
GSB;18720811;-;80;-;759.7;6.9;8.2;-;5.5;8.6
GSB;18720812;-;50;-;760.4;8.4;0;-;4.8;11.2
GSB;18720813;-;60;-;760.9;7.9;10.2;-;5;10.5
GSB;18720814;-;20;-;760;9.6;0;-;6.8;13
GSB;18720815;-;60;-;759;10.5;0;-;8.3;13.8
GSB;18720816;-;30;-;759.2;9;0;-;7;12.2
GSB;18720817;-;0;-;759;8.3;0;-;5.7;11.4
GSB;18720818;-;0;-;757.7;8.9;0;-;7;12
GSB;18720819;-;10;-;756.8;9;0;-;6.6;13.4
GSB;18720820;-;30;-;756.6;8.9;0;-;6.2;12.3
GSB;18720821;-;80;-;757.1;8.1;0;-;6;10.6
GSB;18720822;-;90;-;754.9;5.1;0;-;2;8.2
GSB;18720823;-;100;-;753.9;2.3;0;-;1.4;5
GSB;18720824;-;100;-;756.9;2.8;0;-;1.7;4.6
GSB;18720825;-;0;-;759.2;6;0;-;2;8.7
GSB;18720826;-;0;-;758.4;10;0;-;6.2;13.4
GSB;18720827;-;90;-;755;2.7;4.2;-;1;6.1
GSB;18720828;-;100;-;757;0.9;0;-;-0.4;3.6
GSB;18720829;-;0;-;757.7;5.3;0;-;2;9.6
GSB;18720830;-;40;-;756.4;7.3;0;-;4.3;11.2
GSB;18720831;-;80;-;754;4.2;2;-;1.2;7.2
GSB;18720901;-;0;-;756.8;4.3;0;-;-1.6;8.6
GSB;18720902;-;10;-;760.1;8.3;0;-;4.8;11.2
GSB;18720903;-;20;-;761.4;11.6;0;-;7.4;15.4
GSB;18720904;-;10;-;761.6;12.2;0;-;9.7;15.2
GSB;18720905;-;40;-;762.7;9.9;0;-;6.1;13.8
GSB;18720906;-;30;-;761.1;10.4;0;-;7.6;13.4
GSB;18720907;-;30;-;759.2;9.1;0;-;6.1;12.1
GSB;18720908;-;80;-;757.8;8.6;2.7;-;6.8;11.6
GSB;18720909;-;70;-;757.7;7.5;0;-;6;9.5
GSB;18720910;-;70;-;758.9;6.7;0;-;5.7;9.2
GSB;18720911;-;0;-;762.2;7.1;0;-;3.2;10
GSB;18720912;-;0;-;767.2;11;0;-;8.3;14.2
GSB;18720913;-;0;-;767.4;11.3;0;-;8.7;14.8
GSB;18720914;-;0;-;762.1;8.8;0;-;7.2;11.5
GSB;18720915;-;40;-;758.3;7.3;0;-;5.6;9.7
GSB;18720916;-;50;-;755.7;5.4;0;-;4.3;8
GSB;18720917;-;60;-;755.3;7.9;0;-;3.6;11.1
GSB;18720918;-;10;-;755.2;8.7;0;-;5.8;11.1
GSB;18720919;-;90;-;750.7;4.5;17.9;-;3.2;7.6
GSB;18720920;-;90;-;745.1;-0.6;5.6;-;-2.5;2.4
GSB;18720921;-;70;-;745.8;-5.7;0;-;-6;-3.5
GSB;18720922;-;10;-;748.7;-2.3;0;-;-5.8;0
GSB;18720923;-;70;-;749.4;0;0;-;-2.3;2.9
GSB;18720924;-;50;-;749.2;1;0;-;-1;4
GSB;18720925;-;80;-;749.5;0.3;0;-;-1;4
GSB;18720926;-;90;-;753.1;-6.3;5.2;-;-8.2;-4.6
GSB;18720927;-;20;-;759.4;-0.1;0;-;-8.6;4.2
GSB;18720928;-;0;-;759.6;5.6;0;-;3;8.8
GSB;18720929;-;0;-;755.6;4.4;0;-;1.4;8.2
GSB;18720930;-;80;-;754.4;1.7;0;-;1;4
GSB;18721001;-;70;-;755.9;3.6;0;-;1.5;6.1
GSB;18721002;-;100;-;754.9;1.8;15.1;-;1;2.4
GSB;18721003;-;100;-;753.3;2.6;4.7;-;2.2;3
GSB;18721004;-;100;-;750;2.6;95.7;-;2.2;3.8
GSB;18721005;-;100;-;752.6;2.3;34.5;-;0.2;3.3
GSB;18721006;-;90;-;755.6;3.3;14.5;-;2.8;4.2
GSB;18721007;-;90;-;759.6;2.8;4.9;-;1.6;4.2
GSB;18721008;-;90;-;756.5;3.4;6.7;-;2.2;4.4
GSB;18721009;-;90;-;749.8;1.5;12;-;0.6;3
GSB;18721010;-;80;-;747.1;-0.7;0;-;-2.8;0.8
GSB;18721011;-;10;-;744.8;0.2;0;-;-1.6;1.4
GSB;18721012;-;30;-;745.3;-2.3;8.2;-;-3.4;-0.4
GSB;18721013;-;100;-;747.9;-2.8;15.8;-;-4;-1.6
GSB;18721014;-;90;-;745.7;-1.2;31.7;-;-2;0
GSB;18721015;-;80;-;746.3;-5.4;0;-;-6.2;-4.3
GSB;18721016;-;80;-;744.4;-5.8;0;-;-8.7;-4.5
GSB;18721017;-;100;-;745.4;-3;7.8;-;-3.2;-2.3
GSB;18721018;-;100;-;752.5;-1;5;-;-2;-0.2
GSB;18721019;-;90;-;751.5;-0.4;0;-;-0.5;0.1
GSB;18721020;-;100;-;745.4;-0.8;24.2;-;-1.5;0.4
GSB;18721021;-;100;-;745.5;-3;0;-;-3.1;-2.2
GSB;18721022;-;60;-;745.1;-1.6;0;-;-2;-1
GSB;18721023;-;90;-;745.6;-3.3;33.4;-;-4;-2.1
GSB;18721024;-;60;-;744.6;-2.9;0;-;-3.1;-2.4
GSB;18721025;-;90;-;740.7;-0.9;0;-;-2.4;0.3
GSB;18721026;-;50;-;745.9;-4.6;0;-;-7.1;-2
GSB;18721027;-;70;-;751.6;-2.6;0;-;-3.5;-0.6
GSB;18721028;-;100;-;748.7;-1;52.9;-;-2;0.4
GSB;18721029;-;100;-;753.3;-5.4;0;-;-7.1;-4
GSB;18721030;-;60;-;756.2;-2.7;0;-;-8.4;2
GSB;18721031;-;0;-;757.3;6.2;0;-;4.6;9.2
GSB;18721101;-;0;-;756.2;3.5;0;-;0.7;6.9
GSB;18721102;-;60;-;751.7;-2.4;3;-;-4.6;0.2
GSB;18721103;-;90;-;750.6;-7.4;0;-;-8.4;-5.9
GSB;18721104;-;60;-;755.4;-6.1;0;-;-8.5;-2.3
GSB;18721105;-;80;-;757.4;0.6;0;-;-1.4;3.2
GSB;18721106;-;70;-;759.8;0.4;0;-;-0.8;1.7
GSB;18721107;-;0;-;763.1;2.6;0;-;0.6;5.6
GSB;18721108;-;20;-;762.3;4.2;0;-;1.6;8
GSB;18721109;-;90;-;757.4;3.2;0;-;1;6.6
GSB;18721110;-;100;-;742.3;-3.7;0;-;-11.1;0.1
GSB;18721111;-;100;-;735.5;-12.2;0;-;-13;-10.6
GSB;18721112;-;40;-;733.4;-12.7;0;-;-13.2;-11.6
GSB;18721113;-;80;-;736.6;-13;0;-;-14.9;-10.3
GSB;18721114;-;100;-;738.5;-12.1;0;-;-13.6;-10.2
GSB;18721115;-;100;-;741.2;-12;10.5;-;-13;-11
GSB;18721116;-;90;-;745.2;-9.8;4.7;-;-11.4;-8.1
GSB;18721117;-;70;-;745.9;-10.4;0;-;-11.2;-8.9
GSB;18721118;-;90;-;744.2;-8.6;5.5;-;-10.2;-7.2
GSB;18721119;-;90;-;742.6;-4.7;9.3;-;-10.3;-1.5
GSB;18721120;-;90;-;750.4;-2.2;0;-;-5;1.6
GSB;18721121;-;100;-;753.9;-3.2;0;-;-3.5;-2.4
GSB;18721122;-;100;-;753;-4.4;24.9;-;-4.8;-3.6
GSB;18721123;-;100;-;749.7;-3.9;9.2;-;-5;-2.7
GSB;18721124;-;100;-;746.8;-3.3;3.6;-;-3.6;-2.6
GSB;18721125;-;80;-;750.7;-3.9;0;-;-4.6;-2.6
GSB;18721126;-;70;-;755.5;-1.2;0;-;-5.2;0.2
GSB;18721127;-;80;-;758;2.4;0;-;1;4.7
GSB;18721128;-;10;-;752.9;1.4;0;-;1.4;4.9
GSB;18721129;-;70;-;747.3;-3.5;0;-;-7.1;0
GSB;18721130;-;100;-;739.9;-4.9;0;-;-5.4;-3.9
GSB;18721201;-;100;-;737.4;-3.8;0;-;-4.1;-3.1
GSB;18721202;-;100;-;737.7;-2.3;0;-;-3.8;-1
GSB;18721203;-;100;-;741.6;-5.3;22.8;-;-6;-4.3
GSB;18721204;-;100;-;735;-6.4;12;-;-8.3;-5.2
GSB;18721205;-;100;-;743.6;-11;1.6;-;-12.4;-10
GSB;18721206;-;80;-;745.9;-8.4;2.5;-;-12.3;-5.4
GSB;18721207;-;90;-;744.4;-4.9;6.7;-;-7.5;-2.7
GSB;18721208;-;50;-;746.9;-7.4;5.8;-;-8.7;-5.7
GSB;18721209;-;90;-;738.6;-6.7;4.8;-;-9;-4
GSB;18721210;-;100;-;736;-8.7;10;-;-10;-8
GSB;18721211;-;80;-;732.1;-8.5;9.1;-;-10;-7.2
GSB;18721212;-;100;-;738.2;-11.9;0;-;-12.6;-10.6
GSB;18721213;-;10;-;748.2;-14;0;-;-14.2;-13.2
GSB;18721214;-;60;-;744.5;-4.7;0;-;-9;-2
GSB;18721215;-;0;-;746.2;-3.9;0;-;-5.2;-1.5
GSB;18721216;-;10;-;747.3;-3.9;0;-;-6.3;-1.3
GSB;18721217;-;90;-;744.7;-4.5;0;-;-8.2;-0.5
GSB;18721218;-;100;-;742.4;-10.3;0;-;-11.2;-9.3
GSB;18721219;-;60;-;741.7;-9.8;0;-;-11;-6.8
GSB;18721220;-;20;-;743.1;-11.2;0;-;-12.8;-9.8
GSB;18721221;-;80;-;748;-5.2;7;-;-7.8;-3.3
GSB;18721222;-;60;-;753.8;-3;0;-;-5;-1.4
GSB;18721223;-;0;-;753;-2;0;-;-4.8;0.4
GSB;18721224;-;50;-;748.2;-6.2;0;-;-6.5;-5.2
GSB;18721225;-;100;-;744.9;-6.8;0;-;-7.2;-6.3
GSB;18721226;-;100;-;751.3;-5.5;0;-;-6.4;-4.6
GSB;18721227;-;100;-;756;-3.6;22.9;-;-4.8;-2.7
GSB;18721228;-;100;-;752.1;-4.6;0;-;-5;-4
GSB;18721229;-;100;-;752.8;-4.6;6.5;-;-4.9;-3.9
GSB;18721230;-;100;-;756.2;-4.9;0;-;-5.1;-4.2
GSB;18721231;-;100;-;754.9;-5.2;0;-;-6.9;-4.7
GSB;18730101;-;100;-;753.7;-4.4;36;-;-5.2;-3
GSB;18730102;-;70;-;751.3;-6.7;0;-;-7.4;-5.4
GSB;18730103;-;30;-;753.6;-9.7;1.8;-;-12;-7.4
GSB;18730104;-;0;-;758.9;-5.5;0;-;-9.7;-2.8
GSB;18730105;-;30;-;757.6;-5.2;0;-;-6.9;-2
GSB;18730106;-;0;-;758.2;-5.5;0;-;-7.4;-2.4
GSB;18730107;-;0;-;758.6;-4;0;-;-5.8;-1
GSB;18730108;-;0;-;756.1;-4.7;0;-;-5.9;-2.9
GSB;18730109;-;0;-;755.9;-7.7;0;-;-8.2;-5.8
GSB;18730110;-;40;-;757.2;-3.1;0;-;-6.7;-0.2
GSB;18730111;-;0;-;757.8;-1.5;0;-;-4.4;2.5
GSB;18730112;-;20;-;759.2;-0.2;0;-;-1.3;2.5
GSB;18730113;-;20;-;762.1;-1.8;0;-;-5.4;1.8
GSB;18730114;-;0;-;763.8;1.3;0;-;-0.8;4.2
GSB;18730115;-;60;-;760.9;1.2;0;-;0;3.3
GSB;18730116;-;70;-;758;-1.5;0;-;-3.4;0.2
GSB;18730117;-;70;-;752.4;-6.3;0;-;-7.8;-4
GSB;18730118;-;70;-;749;-6.4;0;-;-8;-4.3
GSB;18730119;-;80;-;739.8;-7.1;1.2;-;-10.1;-6
GSB;18730120;-;100;-;724.6;-7.5;18.9;-;-9.5;-6.1
GSB;18730121;-;90;-;724.3;-12.7;5.9;-;-15.1;-10.2
GSB;18730122;-;90;-;731.7;-11.4;5;-;-15;-9
GSB;18730123;-;80;-;736.6;-12.2;3;-;-15.2;-9.9
GSB;18730124;-;60;-;735.4;-12;0;-;-13;-10.2
GSB;18730125;-;80;-;740;-10.9;0;-;-12.6;-9.2
GSB;18730126;-;0;-;743;-11.1;0;-;-13.7;-7
GSB;18730127;-;0;-;742.2;-10;0;-;-13;-7
GSB;18730128;-;100;-;741.5;-13.5;0;-;-14.6;-12.2
GSB;18730129;-;50;-;743.2;-13.5;8.7;-;-16.8;-10
GSB;18730130;-;70;-;744.9;-10.5;0;-;-11.8;-8.3
GSB;18730131;-;100;-;741.4;-10.1;4.5;-;-11.6;-8.5
GSB;18730201;-;50;-;741.3;-10.7;3.1;-;-12;-8.2
GSB;18730202;-;90;-;741.4;-8.7;3.3;-;-11.8;-2.6
GSB;18730203;-;60;-;741.1;-10.7;3.3;-;-12.8;-8
GSB;18730204;-;60;-;744;-10.3;2.7;-;-11.7;-8.2
GSB;18730205;-;10;-;744.6;-11.9;0;-;-12.8;-10
GSB;18730206;-;80;-;737;-8.9;0;-;-10.7;-4.1
GSB;18730207;-;90;-;736;-8.9;10.8;-;-10;-6.2
GSB;18730208;-;70;-;741;-9.8;0;-;-11.6;-7.4
GSB;18730209;-;60;-;743.9;-11.9;0;-;-14.3;-8.4
GSB;18730210;-;0;-;739.7;-13.4;0;-;-14.7;-10.2
GSB;18730211;-;100;-;736.1;-15.6;0;-;-16.6;-13.8
GSB;18730212;-;90;-;731.6;-18.9;0;-;-20;-16.7
GSB;18730213;-;0;-;736.8;-18.2;0;-;-20.2;-15
GSB;18730214;-;90;-;745.5;-13.4;0;-;-17.7;-11
GSB;18730215;-;30;-;751.7;-12.7;0;-;-13.9;-9.8
GSB;18730216;-;0;-;755.6;-6.5;0;-;-13.7;-2.8
GSB;18730217;-;0;-;761.6;-2.7;0;-;-6;1
GSB;18730218;-;0;-;765.3;-2.4;0;-;-4;0.8
GSB;18730219;-;0;-;766;-2.6;0;-;-5.3;0.3
GSB;18730220;-;0;-;762.8;-1.5;0;-;-4.5;2.4
GSB;18730221;-;20;-;757;-4.3;0;-;-5.8;-1.2
GSB;18730222;-;0;-;750.9;-8.7;0;-;-10.3;-5.8
GSB;18730223;-;60;-;748.3;-6.5;3.7;-;-8.3;-0.6
GSB;18730224;-;30;-;750.1;-5.2;0;-;-7;0
GSB;18730225;-;20;-;749.5;-4.9;0;-;-7;-0.2
GSB;18730226;-;100;-;740.9;-6.3;0;-;-6.4;-5.4
GSB;18730227;-;90;-;734.8;-6.4;0;-;-8.4;-1.8
GSB;18730228;-;90;-;734.3;-10.5;19.4;-;-12;-7.3
GSB;18730301;-;50;-;739.3;-8.7;0;-;-12.1;-5.4
GSB;18730302;-;50;-;739.3;-7.1;0;-;-10.4;-3.5
GSB;18730303;-;60;-;748;-6.7;0;-;-7.6;-4.5
GSB;18730304;-;100;-;747.8;-2.6;3.7;-;-4;-0.4
GSB;18730305;-;30;-;747;-2.6;0;-;-5.8;0.4
GSB;18730306;-;70;-;745.6;-6.8;3.3;-;-9.8;-1.3
GSB;18730307;-;50;-;744.7;-4.4;0;-;-6.1;-1.1
GSB;18730308;-;90;-;745;-6.2;4;-;-6.7;-4.4
GSB;18730309;-;90;-;747.9;-3.2;9.8;-;-6.1;2.9
GSB;18730310;-;50;-;745.9;-3.2;12.2;-;-4.9;0.3
GSB;18730311;-;60;-;738.7;-7.5;2.1;-;-11.4;-2.6
GSB;18730312;-;100;-;735.4;-5.5;5.8;-;-7.4;-2.8
GSB;18730313;-;100;-;731.8;-6.5;4;-;-7.3;-4.8
GSB;18730314;-;60;-;740.1;-8.9;0;-;-11;-5.3
GSB;18730315;-;90;-;747.1;-6.5;0;-;-8;-4.8
GSB;18730316;-;100;-;750.6;-6.1;0;-;-8;-3.7
GSB;18730317;-;100;-;749.2;-5.4;8;-;-6;-4
GSB;18730318;-;100;-;743.9;-3.6;7.9;-;-3.7;-2.2
GSB;18730319;-;90;-;737.8;-2.2;6;-;-3.8;1.4
GSB;18730320;-;90;-;738.3;-3;0;-;-4.2;1.7
GSB;18730321;-;100;-;742.2;-4.1;0;-;-4.7;-2.4
GSB;18730322;-;90;-;746.7;-2.2;15.2;-;-4.8;-2.4
GSB;18730323;-;30;-;749.6;-3.6;0;-;-4.4;-1.3
GSB;18730324;-;100;-;753.2;-4.2;0;-;-4.8;-2.4
GSB;18730325;-;40;-;753.7;-4;0;-;-5.6;-1.8
GSB;18730326;-;0;-;752.3;-4.2;0;-;-6.8;-1
GSB;18730327;-;20;-;749.7;-3.6;0;-;-7;0.4
GSB;18730328;-;20;-;750.6;-2.7;0;-;-6.1;2
GSB;18730329;-;0;-;752.4;-2.5;0;-;-5.4;2.1
GSB;18730330;-;0;-;753.1;-1.1;0;-;-4.8;3.2
GSB;18730331;-;80;-;751.1;-3.6;0;-;-5.3;-1.2
GSB;18730401;-;80;-;750.2;-5.1;0;-;-6.4;-1.8
GSB;18730402;-;10;-;753.1;-2.8;0;-;-7;2
GSB;18730403;-;50;-;755;-2.7;0;-;-4.2;0.8
GSB;18730404;-;90;-;752.4;-3.8;0;-;-5.3;-0.2
GSB;18730405;-;100;-;746.3;-4;1.7;-;-6.1;-0.5
GSB;18730406;-;100;-;736.6;-4.8;7;-;-7.6;-0.3
GSB;18730407;-;100;-;734.1;-11.4;0;-;-13;-8.2
GSB;18730408;-;50;-;743;-9.5;4;-;-12.4;-5.5
GSB;18730409;-;100;-;745.9;-9.1;3.6;-;-10.8;-6.5
GSB;18730410;-;90;-;743.6;-6.4;3.5;-;-8.4;-2.3
GSB;18730411;-;90;-;743.4;-6.4;6.5;-;-7.7;-3
GSB;18730412;-;100;-;745.3;-6.8;0;-;-9.7;-3.4
GSB;18730413;-;0;-;749.1;-2.8;0;-;-8;1.2
GSB;18730414;-;0;-;751.7;1.1;0;-;-2.8;5
GSB;18730415;-;10;-;751.6;0.3;0;-;-1.2;2.9
GSB;18730416;-;100;-;746.6;-2.4;7;-;-2.4;-1
GSB;18730417;-;100;-;741.4;-1.2;14.7;-;-2.7;1.8
GSB;18730418;-;100;-;743.2;-0.6;0;-;-1.8;3
GSB;18730419;-;100;-;744.7;-0.6;0;-;-2.5;4.3
GSB;18730420;-;100;-;747.7;-0.6;0;-;-3;3.8
GSB;18730421;-;60;-;749.3;0.7;0;-;-2.8;6.1
GSB;18730422;-;0;-;744.8;0.2;0;-;-3.2;5.6
GSB;18730423;-;60;-;737.3;-2.5;0;-;-6.8;3.6
GSB;18730424;-;100;-;737.3;-9.1;8.2;-;-13.2;-3.8
GSB;18730425;-;100;-;738.8;-11;0;-;-14.2;-6.4
GSB;18730426;-;90;-;739.7;-14.3;0;-;-15.6;-10.6
GSB;18730427;-;80;-;741.1;-13.7;0;-;-18;-9.6
GSB;18730428;-;70;-;744.8;-10.8;0;-;-14.4;-5.6
GSB;18730429;-;90;-;748.6;-8.5;2.1;-;-17.4;-2.6
GSB;18730430;-;70;-;751.5;-7.8;0;-;-10;-4.2
GSB;18730501;-;100;-;753.4;-1.7;0;-;-4.2;2.6
GSB;18730502;-;0;-;751.7;2.2;0;-;-2;6.7
GSB;18730503;-;60;-;746.1;0.8;12.7;-;-0.8;5.7
GSB;18730504;-;90;-;741.1;-6.5;0;-;-7;-3.8
GSB;18730505;-;30;-;745.8;-1.2;0;-;-10.6;3.6
GSB;18730506;-;100;-;744.3;-3.8;8.8;-;-4.4;-2
GSB;18730507;-;60;-;745.2;-0.5;3.7;-;-4.2;6.4
GSB;18730508;-;90;-;743.7;-5.7;4.2;-;-7;-1.2
GSB;18730509;-;80;-;747.2;-5.6;2.6;-;-7.4;-3.2
GSB;18730510;-;70;-;753;-4.1;0;-;-6.8;-0.8
GSB;18730511;-;0;-;758.3;-0.2;0;-;-6.5;4
GSB;18730512;-;40;-;758.1;2.8;0;-;1;5.4
GSB;18730513;-;70;-;751.1;0.9;0;-;-2.4;4
GSB;18730514;-;10;-;749.3;-1.1;0;-;-5;2.4
GSB;18730515;-;0;-;751.7;4.5;0;-;-1.2;10
GSB;18730516;-;50;-;751.2;1.9;5.8;-;0;5.2
GSB;18730517;-;90;-;747.2;-0.3;0;-;-1.1;1.4
GSB;18730518;-;90;-;744.1;0.6;7.8;-;-0.9;3.2
GSB;18730519;-;80;-;745.8;0.1;8.9;-;-2.4;4.6
GSB;18730520;-;90;-;750.3;-1.1;3;-;-2.8;2.6
GSB;18730521;-;70;-;750.9;-1;0;-;-3.7;3.3
GSB;18730522;-;80;-;752;-1.8;0;-;-2.4;1
GSB;18730523;-;40;-;755.5;2;0;-;-3.2;5.7
GSB;18730524;-;70;-;755.3;0.5;0;-;-1.6;4.2
GSB;18730525;-;20;-;756.5;1.1;0;-;-3;4.3
GSB;18730526;-;20;-;756.6;4.7;0;-;1.2;8.2
GSB;18730527;-;90;-;751.9;-1.2;23;-;-3.5;2.1
GSB;18730528;-;100;-;750.7;-2.6;0;-;-4.6;0.6
GSB;18730529;-;90;-;753.5;-3.3;0;-;-4.8;0
GSB;18730530;-;60;-;750.2;-2.7;0;-;-6.2;0.8
GSB;18730531;-;90;-;747.4;-7.3;0;-;-8.5;-4.8
GSB;18730601;-;10;-;749.9;0;0;-;-8.6;6.1
GSB;18730602;-;80;-;752.9;-0.7;0;-;-3.2;2.2
GSB;18730603;-;100;-;755.9;0.3;0;-;-2;2.3
GSB;18730604;-;80;-;755.4;1.6;0;-;0.9;3.6
GSB;18730605;-;90;-;753.3;1.6;2.3;-;0.7;3.8
GSB;18730606;-;70;-;751.7;2.6;0;-;0.7;6.3
GSB;18730607;-;100;-;750.9;0.8;6.4;-;0.5;2.4
GSB;18730608;-;80;-;750.4;-1.2;0;-;-2.1;2.4
GSB;18730609;-;20;-;753.7;2;0;-;-2;6.1
GSB;18730610;-;50;-;755;3.8;0;-;1.2;7
GSB;18730611;-;80;-;751.5;3.1;0;-;1.3;7.2
GSB;18730612;-;90;-;745.8;0.9;7.7;-;0;3.5
GSB;18730613;-;100;-;744.9;-2.3;0;-;-3;-0.8
GSB;18730614;-;80;-;752.5;1.4;0;-;1;5.7
GSB;18730615;-;30;-;756.5;4.9;0;-;2;8.6
GSB;18730616;-;80;-;757.2;5.3;0;-;3.4;8
GSB;18730617;-;100;-;755.8;2.4;20;-;2.7;4.2
GSB;18730618;-;90;-;757.5;3;5;-;2;6.8
GSB;18730619;-;80;-;759.6;4.2;0;-;1.3;9.4
GSB;18730620;-;40;-;762.1;7.1;0;-;3.1;13
GSB;18730621;-;40;-;763.4;8.3;0;-;5;12.8
GSB;18730622;-;50;-;762.3;8.9;0.5;-;5.4;15.4
GSB;18730623;-;60;-;759.4;6.8;2.5;-;4.6;11.2
GSB;18730624;-;90;-;758.6;4.5;0;-;3;8
GSB;18730625;-;70;-;758;5.5;0;-;2.7;8.7
GSB;18730626;-;60;-;757.4;0.7;0;-;-1.3;4.5
GSB;18730627;-;40;-;760.7;5.6;0;-;1.4;8.4
GSB;18730628;-;0;-;761.7;9.6;0;-;5.3;15.8
GSB;18730629;-;0;-;761.3;10.4;0;-;6.4;14.9
GSB;18730630;-;80;-;757.9;7.6;9.4;-;6.4;10.2
GSB;18730701;-;90;-;756.2;4.6;0;-;3.2;8.2
GSB;18730702;-;50;-;757.6;4.6;0;-;1.5;8.2
GSB;18730703;-;10;-;758.6;8.6;0;-;4.6;12.3
GSB;18730704;-;40;-;758.8;8.8;0;-;5.4;12.2
GSB;18730705;-;60;-;758.7;9.4;0;-;8;14
GSB;18730706;-;30;-;761.4;11;0;-;7.1;14.3
GSB;18730707;-;40;-;763.8;12.1;0;-;9;16.6
GSB;18730708;-;80;-;763.2;10.2;4.8;-;6.5;16
GSB;18730709;-;60;-;761.7;8.2;0;-;6.8;12.1
GSB;18730710;-;40;-;759.6;10.4;0;-;6.7;13.4
GSB;18730711;-;70;-;758.3;9.7;6.2;-;6.3;15
GSB;18730712;-;90;-;755.6;5.5;23.4;-;5.7;6.7
GSB;18730713;-;30;-;754.6;7.1;9.2;-;3.5;10.1
GSB;18730714;-;70;-;754.6;8;0;-;6.1;10.3
GSB;18730715;-;50;-;755;2.3;10.2;-;0.8;5.1
GSB;18730716;-;40;-;759.4;3.3;0;-;0.6;7.2
GSB;18730717;-;10;-;763.4;6.9;0;-;2;10.6
GSB;18730718;-;20;-;762.5;10;0;-;6;13.8
GSB;18730719;-;80;-;759.1;4.5;0;-;3.2;6.7
GSB;18730720;-;0;-;760.4;6.9;0;-;2.1;9.7
GSB;18730721;-;10;-;763.1;11;0;-;7.7;13.8
GSB;18730722;-;10;-;763.8;12.2;0;-;9.1;15.6
GSB;18730723;-;70;-;761.8;10.7;0;-;8.8;13.4
GSB;18730724;-;90;-;759.9;6.8;3;-;4;10
GSB;18730725;-;0;-;760.6;10.8;8.6;-;6.2;14.9
GSB;18730726;-;40;-;761.4;12.3;0;-;8.3;16.4
GSB;18730727;-;70;-;761.2;10.5;0;-;9.4;13.6
GSB;18730728;-;50;-;761.7;9.1;7.5;-;7.2;11.6
GSB;18730729;-;0;-;763.2;12.1;0;-;8;15.8
GSB;18730730;-;60;-;765.1;12.5;0;-;10;15.4
GSB;18730731;-;20;-;765.7;12.6;0;-;10.1;16.8
GSB;18730801;-;30;-;763.6;13.5;0;-;9.6;17.1
GSB;18730802;-;80;-;760.3;7.9;0;-;6.7;10.8
GSB;18730803;-;70;-;760.9;9.4;0;-;8.3;13.4
GSB;18730804;-;50;-;759.9;9.2;0;-;8;12.4
GSB;18730805;-;20;-;759.5;9.9;0;-;6.4;13.4
GSB;18730806;-;0;-;762.4;11;0;-;6.8;15
GSB;18730807;-;0;-;766;12.6;0;-;10.4;15.7
GSB;18730808;-;20;-;765.1;14;0;-;9.8;18
GSB;18730809;-;80;-;758.1;11;6.4;-;6.8;15.8
GSB;18730810;-;40;-;756.3;1.3;0;-;0;4.1
GSB;18730811;-;50;-;757.8;3.8;0;-;1.5;7.2
GSB;18730812;-;80;-;760.1;2.9;0;-;2.7;4.8
GSB;18730813;-;10;-;762.5;7;0;-;3.1;11.4
GSB;18730814;-;0;-;762.9;9.7;0;-;7.6;13.2
GSB;18730815;-;10;-;763.6;11.1;0;-;8;15.6
GSB;18730816;-;60;-;763.9;11.3;0;-;8.2;15.7
GSB;18730817;-;60;-;762.8;10.2;0;-;8;13.8
