stn;time;" Globalstrahlung (W/m); Tagesmittel";Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur;Tiefsttemperatur;Relative Luftfeuchtigkeit (%);Maximaltemperatur
CHD;18860131;-;-;-;-;-;3.3;1;-;-;-
CHD;18860201;-;-;-;-;-;27.9;3.6;-;-;-
CHD;18860202;-;-;-;-;-;1.8;-2.9;-;-;-
CHD;18860203;-;-;-;-;-;7.4;-1.4;-;-;-
CHD;18860204;-;-;-;-;-;3.8;-1.3;-;-;-
CHD;18860205;-;-;-;-;-;0;-7;-;-;-
CHD;18860206;-;-;-;-;-;0;-12.8;-;-;-
CHD;18860207;-;-;-;-;-;0;-10.3;-;-;-
CHD;18860208;-;-;-;-;-;0;-10.5;-;-;-
CHD;18860209;-;-;-;-;-;0;-6.5;-;-;-
CHD;18860210;-;-;-;-;-;0;-8.4;-;-;-
CHD;18860211;-;-;-;-;-;0;-6.7;-;-;-
CHD;18860212;-;-;-;-;-;2.5;-6.2;-;-;-
CHD;18860213;-;-;-;-;-;0;-5.3;-;-;-
CHD;18860214;-;-;-;-;-;0;-5.9;-;-;-
CHD;18860215;-;-;-;-;-;0;-4.9;-;-;-
CHD;18860216;-;-;-;-;-;0;-1.9;-;-;-
CHD;18860217;-;-;-;-;-;0;-0.5;-;-;-
CHD;18860218;-;-;-;-;-;0;-3.1;-;-;-
CHD;18860219;-;-;-;-;-;0;-3.8;-;-;-
CHD;18860220;-;-;-;-;-;0;-4.4;-;-;-
CHD;18860221;-;-;-;-;-;0;-5.5;-;-;-
CHD;18860222;-;-;-;-;-;0;-5.9;-;-;-
CHD;18860223;-;-;-;-;-;0;-5.8;-;-;-
CHD;18860224;-;-;-;-;-;0;-3.6;-;-;-
CHD;18860225;-;-;-;-;-;0;-0.1;-;-;-
CHD;18860226;-;-;-;-;-;3;1.4;-;-;-
CHD;18860227;-;-;-;-;-;0;-1.9;-;-;-
CHD;18860228;-;-;-;-;-;0;-4.6;-;-;-
CHD;18860301;-;-;-;-;-;1.5;-4.2;-;-;-
CHD;18860302;-;-;-;-;-;13;5.4;-;-;-
CHD;18860303;-;-;-;-;-;23.7;0.3;-;-;-
CHD;18860304;-;-;-;-;-;0;-5.5;-;-;-
CHD;18860305;-;-;-;-;-;13.5;-0.2;-;-;-
CHD;18860306;-;-;-;-;-;13.5;-0.5;-;-;-
CHD;18860307;-;-;-;-;-;0;-7.5;-;-;-
CHD;18860308;-;-;-;-;-;0;-7.2;-;-;-
CHD;18860309;-;-;-;-;-;0;-9.6;-;-;-
CHD;18860310;-;-;-;-;-;0;-9.6;-;-;-
CHD;18860311;-;-;-;-;-;0;-9.3;-;-;-
CHD;18860312;-;-;-;-;-;0;-6.4;-;-;-
CHD;18860313;-;-;-;-;-;0;-4.7;-;-;-
CHD;18860314;-;-;-;-;-;0;-1.4;-;-;-
CHD;18860315;-;-;-;-;-;0.8;-2.2;-;-;-
CHD;18860316;-;-;-;-;-;0;-2;-;-;-
CHD;18860317;-;-;-;-;-;0;-1.6;-;-;-
CHD;18860318;-;-;-;-;-;0;1.9;-;-;-
CHD;18860319;-;-;-;-;-;0;1.2;-;-;-
CHD;18860320;-;-;-;-;-;0;3;-;-;-
CHD;18860321;-;-;-;-;-;0;5.1;-;-;-
CHD;18860322;-;-;-;-;-;4.8;5.7;-;-;-
CHD;18860323;-;-;-;-;-;0;5.4;-;-;-
CHD;18860324;-;-;-;-;-;0;7.1;-;-;-
CHD;18860325;-;-;-;-;-;0;6.5;-;-;-
CHD;18860326;-;-;-;-;-;3.8;5.3;-;-;-
CHD;18860327;-;-;-;-;-;0;6.8;-;-;-
CHD;18860328;-;-;-;-;-;0;7.7;-;-;-
CHD;18860329;-;-;-;-;-;8.1;7.2;-;-;-
CHD;18860330;-;-;-;-;-;0;3.1;-;-;-
CHD;18860331;-;-;-;-;-;0;9.3;-;-;-
CHD;18860401;-;-;-;-;-;0;8.1;-;-;-
CHD;18860402;-;-;-;-;-;0;9.4;-;-;-
CHD;18860403;-;-;-;-;-;0;11;-;-;-
CHD;18860404;-;-;-;-;-;3.7;8.2;-;-;-
CHD;18860405;-;-;-;-;-;0;9.9;-;-;-
CHD;18860406;-;-;-;-;-;10.4;8.8;-;-;-
CHD;18860407;-;-;-;-;-;0;4.7;-;-;-
CHD;18860408;-;-;-;-;-;0;9.4;-;-;-
CHD;18860409;-;-;-;-;-;9.6;0.9;-;-;-
CHD;18860410;-;-;-;-;-;6.6;0.6;-;-;-
CHD;18860411;-;-;-;-;-;1.5;1.3;-;-;-
CHD;18860412;-;-;-;-;-;0;4.9;-;-;-
CHD;18860413;-;-;-;-;-;2.8;4.9;-;-;-
CHD;18860414;-;-;-;-;-;0.5;3.3;-;-;-
CHD;18860415;-;-;-;-;-;0;2.4;-;-;-
CHD;18860416;-;-;-;-;-;0;2.1;-;-;-
CHD;18860417;-;-;-;-;-;0;3.6;-;-;-
CHD;18860418;-;-;-;-;-;0;6;-;-;-
CHD;18860419;-;-;-;-;-;0;6.5;-;-;-
CHD;18860420;-;-;-;-;-;2.8;8;-;-;-
CHD;18860421;-;-;-;-;-;0;7;-;-;-
CHD;18860422;-;-;-;-;-;2;7;-;-;-
CHD;18860423;-;-;-;-;-;0;9.2;-;-;-
CHD;18860424;-;-;-;-;-;0;9.2;-;-;-
CHD;18860425;-;-;-;-;-;3.3;10.5;-;-;-
CHD;18860426;-;-;-;-;-;0;10.7;-;-;-
CHD;18860427;-;-;-;-;-;0;9.7;-;-;-
CHD;18860428;-;-;-;-;-;0;11.2;-;-;-
CHD;18860429;-;-;-;-;-;13.7;11;-;-;-
CHD;18860430;-;-;-;-;-;16.2;8.9;-;-;-
CHD;18860501;-;-;-;-;-;4;8.9;-;-;-
CHD;18860502;-;-;-;-;-;0;6.2;-;-;-
CHD;18860503;-;-;-;-;-;0;4.4;-;-;-
CHD;18860504;-;-;-;-;-;0;4.8;-;-;-
CHD;18860505;-;-;-;-;-;0;5.4;-;-;-
CHD;18860506;-;-;-;-;-;0;6.2;-;-;-
CHD;18860507;-;-;-;-;-;0;7.1;-;-;-
CHD;18860508;-;-;-;-;-;0;8.7;-;-;-
CHD;18860509;-;-;-;-;-;0;10.9;-;-;-
CHD;18860510;-;-;-;-;-;4.5;9;-;-;-
CHD;18860511;-;-;-;-;-;0.8;9.9;-;-;-
CHD;18860512;-;-;-;-;-;0;12.6;-;-;-
CHD;18860513;-;-;-;-;-;5.6;10.7;-;-;-
CHD;18860514;-;-;-;-;-;5.6;3.3;-;-;-
CHD;18860515;-;-;-;-;-;4.5;4.8;-;-;-
CHD;18860516;-;-;-;-;-;0;3.9;-;-;-
CHD;18860517;-;-;-;-;-;0;9.9;-;-;-
CHD;18860518;-;-;-;-;-;0;12.6;-;-;-
CHD;18860519;-;-;-;-;-;0;13.6;-;-;-
CHD;18860520;-;-;-;-;-;0;16;-;-;-
CHD;18860521;-;-;-;-;-;0;16.5;-;-;-
CHD;18860522;-;-;-;-;-;0;16.2;-;-;-
CHD;18860523;-;-;-;-;-;0;17.6;-;-;-
CHD;18860524;-;-;-;-;-;6.9;10.6;-;-;-
CHD;18860525;-;-;-;-;-;0;11.3;-;-;-
CHD;18860526;-;-;-;-;-;1.5;12;-;-;-
CHD;18860527;-;-;-;-;-;0;13;-;-;-
CHD;18860528;-;-;-;-;-;0;11;-;-;-
CHD;18860529;-;-;-;-;-;0;13.2;-;-;-
CHD;18860530;-;-;-;-;-;3.5;12.2;-;-;-
CHD;18860531;-;-;-;-;-;0;14.1;-;-;-
CHD;18860601;-;-;-;-;-;0;16.4;-;-;-
CHD;18860602;-;-;-;-;-;2.5;16.1;-;-;-
CHD;18860603;-;-;-;-;-;4.5;14.5;-;-;-
CHD;18860604;-;-;-;-;-;9.4;13.3;-;-;-
CHD;18860605;-;-;-;-;-;20.1;11.3;-;-;-
CHD;18860606;-;-;-;-;-;0;13.2;-;-;-
CHD;18860607;-;-;-;-;-;1.8;10.4;-;-;-
CHD;18860608;-;-;-;-;-;6.6;11.5;-;-;-
CHD;18860609;-;-;-;-;-;0;10.9;-;-;-
CHD;18860610;-;-;-;-;-;5.6;10.6;-;-;-
CHD;18860611;-;-;-;-;-;7.6;10.9;-;-;-
CHD;18860612;-;-;-;-;-;5.6;11.9;-;-;-
CHD;18860613;-;-;-;-;-;2.8;9.5;-;-;-
CHD;18860614;-;-;-;-;-;0.8;8.1;-;-;-
CHD;18860615;-;-;-;-;-;2.8;11.4;-;-;-
CHD;18860616;-;-;-;-;-;0;10.7;-;-;-
CHD;18860617;-;-;-;-;-;3.3;8.7;-;-;-
CHD;18860618;-;-;-;-;-;3;7.8;-;-;-
CHD;18860619;-;-;-;-;-;1.5;10;-;-;-
CHD;18860620;-;-;-;-;-;11.5;7.4;-;-;-
CHD;18860621;-;-;-;-;-;14.7;7.6;-;-;-
CHD;18860622;-;-;-;-;-;1;10.5;-;-;-
CHD;18860623;-;-;-;-;-;1.8;8.9;-;-;-
CHD;18860624;-;-;-;-;-;0;13;-;-;-
CHD;18860625;-;-;-;-;-;0;13.7;-;-;-
CHD;18860626;-;-;-;-;-;4.3;13.1;-;-;-
CHD;18860627;-;-;-;-;-;0.5;13.8;-;-;-
CHD;18860628;-;-;-;-;-;0;13.9;-;-;-
CHD;18860629;-;-;-;-;-;3.3;12.6;-;-;-
CHD;18860630;-;-;-;-;-;14.7;11.8;-;-;-
CHD;18860701;-;-;-;-;-;0;13.5;-;-;-
CHD;18860702;-;-;-;-;-;0;14.5;-;-;-
CHD;18860703;-;-;-;-;-;0;15.9;-;-;-
CHD;18860704;-;-;-;-;-;0;16.5;-;-;-
CHD;18860705;-;-;-;-;-;0;17.2;-;-;-
CHD;18860706;-;-;-;-;-;0;17.7;-;-;-
CHD;18860707;-;-;-;-;-;13.5;17.2;-;-;-
CHD;18860708;-;-;-;-;-;8.4;15;-;-;-
CHD;18860709;-;-;-;-;-;14.2;10.2;-;-;-
CHD;18860710;-;-;-;-;-;5.4;10.6;-;-;-
CHD;18860711;-;-;-;-;-;0;11.4;-;-;-
CHD;18860712;-;-;-;-;-;0;13.6;-;-;-
CHD;18860713;-;-;-;-;-;0;16.7;-;-;-
CHD;18860714;-;-;-;-;-;31.5;16;-;-;-
CHD;18860715;-;-;-;-;-;1;12;-;-;-
CHD;18860716;-;-;-;-;-;0;15.2;-;-;-
CHD;18860717;-;-;-;-;-;0;14.9;-;-;-
CHD;18860718;-;-;-;-;-;0;16.1;-;-;-
CHD;18860719;-;-;-;-;-;0;19;-;-;-
CHD;18860720;-;-;-;-;-;0;19;-;-;-
CHD;18860721;-;-;-;-;-;0;21.1;-;-;-
CHD;18860722;-;-;-;-;-;2;19.8;-;-;-
CHD;18860723;-;-;-;-;-;4.3;18.3;-;-;-
CHD;18860724;-;-;-;-;-;0;18.2;-;-;-
CHD;18860725;-;-;-;-;-;0;18.5;-;-;-
CHD;18860726;-;-;-;-;-;25.7;18.5;-;-;-
CHD;18860727;-;-;-;-;-;14.4;10.7;-;-;-
CHD;18860728;-;-;-;-;-;0;10.8;-;-;-
CHD;18860729;-;-;-;-;-;0;13.3;-;-;-
CHD;18860730;-;-;-;-;-;0;16.8;-;-;-
CHD;18860731;-;-;-;-;-;19.6;12.4;-;-;-
CHD;18860801;-;-;-;-;-;0;10.8;-;-;-
CHD;18860802;-;-;-;-;-;1.5;16.3;-;-;-
CHD;18860803;-;-;-;-;-;0;14.6;-;-;-
CHD;18860804;-;-;-;-;-;21.8;13.8;-;-;-
CHD;18860805;-;-;-;-;-;5.9;10.4;-;-;-
CHD;18860806;-;-;-;-;-;0;12.3;-;-;-
CHD;18860807;-;-;-;-;-;0;14.1;-;-;-
CHD;18860808;-;-;-;-;-;0;16.4;-;-;-
CHD;18860809;-;-;-;-;-;0;17.1;-;-;-
CHD;18860810;-;-;-;-;-;0;18.3;-;-;-
CHD;18860811;-;-;-;-;-;12.2;14.8;-;-;-
CHD;18860812;-;-;-;-;-;1.5;11.5;-;-;-
CHD;18860813;-;-;-;-;-;0.5;13.8;-;-;-
CHD;18860814;-;-;-;-;-;5.1;12.4;-;-;-
CHD;18860815;-;-;-;-;-;0;13.9;-;-;-
CHD;18860816;-;-;-;-;-;0;14.7;-;-;-
CHD;18860817;-;-;-;-;-;25.4;11.3;-;-;-
CHD;18860818;-;-;-;-;-;3.3;9.9;-;-;-
CHD;18860819;-;-;-;-;-;3.3;12.3;-;-;-
CHD;18860820;-;-;-;-;-;0;13.8;-;-;-
CHD;18860821;-;-;-;-;-;1.5;14.1;-;-;-
CHD;18860822;-;-;-;-;-;7.1;14.5;-;-;-
CHD;18860823;-;-;-;-;-;5.4;14.4;-;-;-
CHD;18860824;-;-;-;-;-;16;13.5;-;-;-
CHD;18860825;-;-;-;-;-;17.2;13.6;-;-;-
CHD;18860826;-;-;-;-;-;0;16.3;-;-;-
CHD;18860827;-;-;-;-;-;0;15.7;-;-;-
CHD;18860828;-;-;-;-;-;0;16.1;-;-;-
CHD;18860829;-;-;-;-;-;1.5;17;-;-;-
CHD;18860830;-;-;-;-;-;4.8;16.6;-;-;-
CHD;18860831;-;-;-;-;-;0;16.3;-;-;-
CHD;18860901;-;-;-;-;-;0;17;-;-;-
CHD;18860902;-;-;-;-;-;0.3;16.7;-;-;-
CHD;18860903;-;-;-;-;-;1.8;15.5;-;-;-
CHD;18860904;-;-;-;-;-;0;15.3;-;-;-
CHD;18860905;-;-;-;-;-;1;16.9;-;-;-
CHD;18860906;-;-;-;-;-;0;16.6;-;-;-
CHD;18860907;-;-;-;-;-;0;17.3;-;-;-
CHD;18860908;-;-;-;-;-;6.6;15.7;-;-;-
CHD;18860909;-;-;-;-;-;0;15.3;-;-;-
CHD;18860910;-;-;-;-;-;7.9;14.5;-;-;-
CHD;18860911;-;-;-;-;-;1;14.4;-;-;-
CHD;18860912;-;-;-;-;-;8.1;14.3;-;-;-
CHD;18860913;-;-;-;-;-;0;14.7;-;-;-
CHD;18860914;-;-;-;-;-;0;15.5;-;-;-
CHD;18860915;-;-;-;-;-;5.6;13.8;-;-;-
CHD;18860916;-;-;-;-;-;0;12.7;-;-;-
CHD;18860917;-;-;-;-;-;0;12.3;-;-;-
CHD;18860918;-;-;-;-;-;0;13.1;-;-;-
CHD;18860919;-;-;-;-;-;2.8;12.9;-;-;-
CHD;18860920;-;-;-;-;-;0;13;-;-;-
CHD;18860921;-;-;-;-;-;2.8;11;-;-;-
CHD;18860922;-;-;-;-;-;11.7;12.1;-;-;-
CHD;18860923;-;-;-;-;-;8.4;9.9;-;-;-
CHD;18860924;-;-;-;-;-;0.8;6.3;-;-;-
CHD;18860925;-;-;-;-;-;0;5.4;-;-;-
CHD;18860926;-;-;-;-;-;0;7.2;-;-;-
CHD;18860927;-;-;-;-;-;0;7.4;-;-;-
CHD;18860928;-;-;-;-;-;0;11.6;-;-;-
CHD;18860929;-;-;-;-;-;0;12;-;-;-
CHD;18860930;-;-;-;-;-;0;10.8;-;-;-
CHD;18861001;-;-;-;-;-;0;11.1;-;-;-
CHD;18861002;-;-;-;-;-;0;10.9;-;-;-
CHD;18861003;-;-;-;-;-;0;11.9;-;-;-
CHD;18861004;-;-;-;-;-;0;12.9;-;-;-
CHD;18861005;-;-;-;-;-;0;13.2;-;-;-
CHD;18861006;-;-;-;-;-;2.8;11.6;-;-;-
CHD;18861007;-;-;-;-;-;10.7;8.6;-;-;-
CHD;18861008;-;-;-;-;-;7.9;8.6;-;-;-
CHD;18861009;-;-;-;-;-;6.6;7.9;-;-;-
CHD;18861010;-;-;-;-;-;0.5;6.7;-;-;-
CHD;18861011;-;-;-;-;-;2;5.8;-;-;-
CHD;18861012;-;-;-;-;-;0;7.1;-;-;-
CHD;18861013;-;-;-;-;-;29.8;7;-;-;-
CHD;18861014;-;-;-;-;-;7.6;4.4;-;-;-
CHD;18861015;-;-;-;-;-;15.5;7.6;-;-;-
CHD;18861016;-;-;-;-;-;21.3;6.6;-;-;-
CHD;18861017;-;-;-;-;-;5.6;3.8;-;-;-
CHD;18861018;-;-;-;-;-;0;5.3;-;-;-
CHD;18861019;-;-;-;-;-;0;7.1;-;-;-
CHD;18861020;-;-;-;-;-;11.7;8.7;-;-;-
CHD;18861021;-;-;-;-;-;16;4.7;-;-;-
CHD;18861022;-;-;-;-;-;0;4.1;-;-;-
CHD;18861023;-;-;-;-;-;0;4.1;-;-;-
CHD;18861024;-;-;-;-;-;0;5.9;-;-;-
CHD;18861025;-;-;-;-;-;0;6.6;-;-;-
CHD;18861026;-;-;-;-;-;0;5.9;-;-;-
CHD;18861027;-;-;-;-;-;0;6.4;-;-;-
CHD;18861028;-;-;-;-;-;0;8.4;-;-;-
CHD;18861029;-;-;-;-;-;0;8.5;-;-;-
CHD;18861030;-;-;-;-;-;0;7.1;-;-;-
CHD;18861031;-;-;-;-;-;0;6.4;-;-;-
CHD;18861101;-;-;-;-;-;0;6.3;-;-;-
CHD;18861102;-;-;-;-;-;1.5;6.6;-;-;-
CHD;18861103;-;-;-;-;-;0;6.8;-;-;-
CHD;18861104;-;-;-;-;-;0.5;6.7;-;-;-
CHD;18861105;-;-;-;-;-;0;6.5;-;-;-
CHD;18861106;-;-;-;-;-;0;7.6;-;-;-
CHD;18861107;-;-;-;-;-;18.8;7.1;-;-;-
CHD;18861108;-;-;-;-;-;20.6;3;-;-;-
CHD;18861109;-;-;-;-;-;3.3;0.1;-;-;-
CHD;18861110;-;-;-;-;-;0;8.8;-;-;-
CHD;18861111;-;-;-;-;-;0;3.2;-;-;-
CHD;18861112;-;-;-;-;-;4.8;1.8;-;-;-
CHD;18861113;-;-;-;-;-;0;2.3;-;-;-
CHD;18861114;-;-;-;-;-;0;5.6;-;-;-
CHD;18861115;-;-;-;-;-;0;3.7;-;-;-
CHD;18861116;-;-;-;-;-;0;4.5;-;-;-
CHD;18861117;-;-;-;-;-;5.4;4.5;-;-;-
CHD;18861118;-;-;-;-;-;11.5;4.2;-;-;-
CHD;18861119;-;-;-;-;-;0;-1.3;-;-;-
CHD;18861120;-;-;-;-;-;0;-1.7;-;-;-
CHD;18861121;-;-;-;-;-;0;-2;-;-;-
CHD;18861122;-;-;-;-;-;0;0.1;-;-;-
CHD;18861123;-;-;-;-;-;0;0.3;-;-;-
CHD;18861124;-;-;-;-;-;0;-2;-;-;-
CHD;18861125;-;-;-;-;-;0;-3.9;-;-;-
CHD;18861126;-;-;-;-;-;0;-2.6;-;-;-
CHD;18861127;-;-;-;-;-;0;-4.5;-;-;-
CHD;18861128;-;-;-;-;-;0;-3.2;-;-;-
CHD;18861129;-;-;-;-;-;0;-2;-;-;-
CHD;18861130;-;-;-;-;-;3.3;-1.5;-;-;-
CHD;18861201;-;-;-;-;-;0;-2.3;-;-;-
CHD;18861202;-;-;-;-;-;0;-4.5;-;-;-
CHD;18861203;-;-;-;-;-;0;-4.3;-;-;-
CHD;18861204;-;-;-;-;-;1;-5;-;-;-
CHD;18861205;-;-;-;-;-;0;-8.7;-;-;-
CHD;18861206;-;-;-;-;-;0;-4.7;-;-;-
CHD;18861207;-;-;-;-;-;14;0.9;-;-;-
CHD;18861208;-;-;-;-;-;14.2;0.9;-;-;-
CHD;18861209;-;-;-;-;-;6.1;1.1;-;-;-
CHD;18861210;-;-;-;-;-;2.3;-1.3;-;-;-
CHD;18861211;-;-;-;-;-;7.6;-2.4;-;-;-
CHD;18861212;-;-;-;-;-;17.2;4;-;-;-
CHD;18861213;-;-;-;-;-;0;2.8;-;-;-
CHD;18861214;-;-;-;-;-;0;4.8;-;-;-
CHD;18861215;-;-;-;-;-;22.3;2.8;-;-;-
CHD;18861216;-;-;-;-;-;2.5;1.6;-;-;-
CHD;18861217;-;-;-;-;-;0;1.7;-;-;-
CHD;18861218;-;-;-;-;-;2.3;7.1;-;-;-
CHD;18861219;-;-;-;-;-;2.8;9.4;-;-;-
CHD;18861220;-;-;-;-;-;10.2;0.8;-;-;-
CHD;18861221;-;-;-;-;-;7.9;-7.2;-;-;-
CHD;18861222;-;-;-;-;-;0;-11.6;-;-;-
CHD;18861223;-;-;-;-;-;3.5;-3.1;-;-;-
CHD;18861224;-;-;-;-;-;2.5;-4.3;-;-;-
CHD;18861225;-;-;-;-;-;0.5;-5.6;-;-;-
CHD;18861226;-;-;-;-;-;0;-9.4;-;-;-
CHD;18861227;-;-;-;-;-;16;-0.8;-;-;-
CHD;18861228;-;-;-;-;-;11.2;-4.3;-;-;-
CHD;18861229;-;-;-;-;-;7.1;-2;-;-;-
CHD;18861230;-;-;-;-;-;7.6;-4.7;-;-;-
CHD;18861231;-;-;-;-;-;0;-5.3;-;-;-
CHD;18870101;-;-;-;-;-;0;-10.9;-;-;-
CHD;18870102;-;-;-;-;-;0;-13.7;-;-;-
CHD;18870103;-;-;-;-;-;0;-14.6;-;-;-
CHD;18870104;-;-;-;-;-;0;-8.4;-;-;-
CHD;18870105;-;-;-;-;-;9;-5.1;-;-;-
CHD;18870106;-;-;-;-;-;11.6;-6.3;-;-;-
CHD;18870107;-;-;-;-;-;0;-6.3;-;-;-
CHD;18870108;-;-;-;-;-;0;-5.4;-;-;-
CHD;18870109;-;-;-;-;-;0.8;-2.2;-;-;-
CHD;18870110;-;-;-;-;-;0.3;-6.1;-;-;-
CHD;18870111;-;-;-;-;-;0;-9.6;-;-;-
CHD;18870112;-;-;-;-;-;0;-5.7;-;-;-
CHD;18870113;-;-;-;-;-;0;-8.5;-;-;-
CHD;18870114;-;-;-;-;-;0;-11.7;-;-;-
CHD;18870115;-;-;-;-;-;0;-17.3;-;-;-
CHD;18870116;-;-;-;-;-;0;-12.1;-;-;-
CHD;18870117;-;-;-;-;-;0;-10.4;-;-;-
CHD;18870118;-;-;-;-;-;0;-6.5;-;-;-
CHD;18870119;-;-;-;-;-;0;-0.2;-;-;-
CHD;18870120;-;-;-;-;-;0;0.7;-;-;-
CHD;18870121;-;-;-;-;-;0;1.1;-;-;-
CHD;18870122;-;-;-;-;-;0;-4;-;-;-
CHD;18870123;-;-;-;-;-;0;-3.4;-;-;-
CHD;18870124;-;-;-;-;-;0;-3.8;-;-;-
CHD;18870125;-;-;-;-;-;0;-2.4;-;-;-
CHD;18870126;-;-;-;-;-;0;-5.6;-;-;-
CHD;18870127;-;-;-;-;-;0;-6.3;-;-;-
CHD;18870128;-;-;-;-;-;0;-4.4;-;-;-
CHD;18870129;-;-;-;-;-;0;-4;-;-;-
CHD;18870130;-;-;-;-;-;0;-2.7;-;-;-
CHD;18870131;-;-;-;-;-;0;-3.3;-;-;-
CHD;18870201;-;-;-;-;-;0;-2.3;-;-;-
CHD;18870202;-;-;-;-;-;0;-2.1;-;-;-
CHD;18870203;-;-;-;-;-;0.5;-1.5;-;-;-
CHD;18870204;-;-;-;-;-;0;-3.3;-;-;-
CHD;18870205;-;-;-;-;-;0;-2.7;-;-;-
CHD;18870206;-;-;-;-;-;0;-0.1;-;-;-
CHD;18870207;-;-;-;-;-;0;-1.9;-;-;-
CHD;18870208;-;-;-;-;-;0;-5.4;-;-;-
CHD;18870209;-;-;-;-;-;0;-13.3;-;-;-
CHD;18870210;-;-;-;-;-;0;-13.7;-;-;-
CHD;18870211;-;-;-;-;-;0;-7.6;-;-;-
CHD;18870212;-;-;-;-;-;0;-3.4;-;-;-
CHD;18870213;-;-;-;-;-;0;-2.1;-;-;-
CHD;18870214;-;-;-;-;-;0;-5;-;-;-
CHD;18870215;-;-;-;-;-;0;-5.6;-;-;-
CHD;18870216;-;-;-;-;-;0;-7.2;-;-;-
CHD;18870217;-;-;-;-;-;0;-10.9;-;-;-
CHD;18870218;-;-;-;-;-;0;-10.3;-;-;-
CHD;18870219;-;-;-;-;-;3.5;-3.1;-;-;-
CHD;18870220;-;-;-;-;-;1.5;-2;-;-;-
CHD;18870221;-;-;-;-;-;0.4;-4.2;-;-;-
CHD;18870222;-;-;-;-;-;0;-4.6;-;-;-
CHD;18870223;-;-;-;-;-;0;-2.9;-;-;-
CHD;18870224;-;-;-;-;-;0;0;-;-;-
CHD;18870225;-;-;-;-;-;0;1.4;-;-;-
CHD;18870226;-;-;-;-;-;0;2.3;-;-;-
CHD;18870227;-;-;-;-;-;0;-2.4;-;-;-
CHD;18870228;-;-;-;-;-;0;-1.5;-;-;-
CHD;18870301;-;-;-;-;-;0;0.1;-;-;-
CHD;18870302;-;-;-;-;-;0;0.4;-;-;-
CHD;18870303;-;-;-;-;-;0;1.7;-;-;-
CHD;18870304;-;-;-;-;-;0;2;-;-;-
CHD;18870305;-;-;-;-;-;0;2.2;-;-;-
CHD;18870306;-;-;-;-;-;0;1.5;-;-;-
CHD;18870307;-;-;-;-;-;0;1.6;-;-;-
CHD;18870308;-;-;-;-;-;0;2.2;-;-;-
CHD;18870309;-;-;-;-;-;0;4.9;-;-;-
CHD;18870310;-;-;-;-;-;4.3;2.3;-;-;-
CHD;18870311;-;-;-;-;-;6;3.6;-;-;-
CHD;18870312;-;-;-;-;-;2.5;5.3;-;-;-
CHD;18870313;-;-;-;-;-;7.5;-5.1;-;-;-
CHD;18870314;-;-;-;-;-;21.5;-8.5;-;-;-
CHD;18870315;-;-;-;-;-;18;-7.4;-;-;-
CHD;18870316;-;-;-;-;-;6;-7.3;-;-;-
CHD;18870317;-;-;-;-;-;2;-8.9;-;-;-
CHD;18870318;-;-;-;-;-;0;-11.7;-;-;-
CHD;18870319;-;-;-;-;-;0;-9.2;-;-;-
CHD;18870320;-;-;-;-;-;0.5;0.4;-;-;-
CHD;18870321;-;-;-;-;-;3.5;2.3;-;-;-
CHD;18870322;-;-;-;-;-;2;3;-;-;-
CHD;18870323;-;-;-;-;-;28;4.7;-;-;-
CHD;18870324;-;-;-;-;-;11.5;4.1;-;-;-
CHD;18870325;-;-;-;-;-;10.5;1.8;-;-;-
CHD;18870326;-;-;-;-;-;6;0.2;-;-;-
CHD;18870327;-;-;-;-;-;0.5;2.5;-;-;-
CHD;18870328;-;-;-;-;-;4;1.2;-;-;-
CHD;18870329;-;-;-;-;-;0;0.8;-;-;-
CHD;18870330;-;-;-;-;-;0;0.8;-;-;-
CHD;18870331;-;-;-;-;-;0;0;-;-;-
CHD;18870401;-;-;-;-;-;0;1.4;-;-;-
CHD;18870402;-;-;-;-;-;0;3.9;-;-;-
CHD;18870403;-;-;-;-;-;0;4.7;-;-;-
CHD;18870404;-;-;-;-;-;0;5.2;-;-;-
CHD;18870405;-;-;-;-;-;0;6.8;-;-;-
CHD;18870406;-;-;-;-;-;0;6;-;-;-
CHD;18870407;-;-;-;-;-;0.5;8.5;-;-;-
CHD;18870408;-;-;-;-;-;0;4.6;-;-;-
CHD;18870409;-;-;-;-;-;0;5.4;-;-;-
CHD;18870410;-;-;-;-;-;0;6.3;-;-;-
CHD;18870411;-;-;-;-;-;3;4.2;-;-;-
CHD;18870412;-;-;-;-;-;0;6.1;-;-;-
CHD;18870413;-;-;-;-;-;1.5;6.4;-;-;-
CHD;18870414;-;-;-;-;-;12.5;0.9;-;-;-
CHD;18870415;-;-;-;-;-;0;-2;-;-;-
CHD;18870416;-;-;-;-;-;0;-2.3;-;-;-
CHD;18870417;-;-;-;-;-;0;-0.6;-;-;-
CHD;18870418;-;-;-;-;-;0;1;-;-;-
CHD;18870419;-;-;-;-;-;0;4.3;-;-;-
CHD;18870420;-;-;-;-;-;0;7.3;-;-;-
CHD;18870421;-;-;-;-;-;0;8.9;-;-;-
CHD;18870422;-;-;-;-;-;0;8.7;-;-;-
CHD;18870423;-;-;-;-;-;0;9.3;-;-;-
CHD;18870424;-;-;-;-;-;10;14.8;-;-;-
CHD;18870425;-;-;-;-;-;0;8.4;-;-;-
