stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur;Sonnenscheindauer (min);Tiefsttemperatur;Maximaltemperatur;Relative Luftfeuchtigkeit (%)
ENG;20160222;108;5;-;897.2;2.2;7.3;260;2.6;12.9;58.9
ENG;20160223;56;0;-;895.2;9.9;3.4;4;-3.5;9.6;85.7
ENG;20160224;113;18;-;895.5;3.1;-2.4;252;-8.3;1;89.6
ENG;20160225;40;11;-;891.1;9.6;-1;0;-2.3;1.1;97.4
ENG;20160226;134;21;-;889.1;0;-2.8;231;-6.4;0.4;89.6
ENG;20160227;147;12;-;883.5;0;0.8;429;-6.1;8.2;74.3
ENG;20160228;77;7;-;885.9;0.2;0.5;7;-1.5;6.2;91.2
ENG;20160229;29;3;-;891.6;11.4;-1.1;0;-2.5;0.3;98.4
ENG;20160301;116;23;-;899.5;2.9;-1.2;194;-3.2;1.6;92.7
ENG;20160302;75;14;-;889.1;10;1.6;53;-1.6;6.8;91.1
ENG;20160303;47;13;-;885.6;4.2;-2.1;0;-5.7;0.3;82.4
ENG;20160304;112;16;-;883;0;-0.6;88;-7.7;5.8;66.7
ENG;20160305;30;13;-;878.3;13.8;-0.4;0;-1.6;0.9;91.6
ENG;20160306;124;35;-;884.3;0.3;-1.7;103;-3.5;2.1;82
ENG;20160307;201;24;-;884.5;9.1;-2.7;504;-6.2;1.8;65.8
ENG;20160308;99;31;-;893.1;1.3;-3.5;29;-6.1;-1.9;87.8
ENG;20160309;197;33;-;888.7;0;-4.2;508;-10.5;1.7;75.9
ENG;20160310;200;23;-;894.1;0;-1.6;511;-7.3;3.3;67.9
ENG;20160311;162;20;-;899.5;0;0.1;337;-4.4;3.7;77.3
ENG;20160312;87;17;-;902;0;0.7;0;-0.5;2.8;81.2
ENG;20160313;133;13;-;901.6;0;0.5;265;-3.1;4.6;82
ENG;20160314;178;9;-;902.6;0;0.6;236;-1.6;4.5;82.2
ENG;20160315;127;10;-;899.5;4.3;-0.4;245;-3.8;4.4;83
ENG;20160316;105;17;-;896.1;0;-0.1;39;-3;5.8;80.4
ENG;20160317;211;13;-;901.9;0;2.3;538;-3;7.7;59.2
ENG;20160318;215;3;-;899.7;0;2.9;545;-2.3;10.5;58.6
ENG;20160319;217;0;-;898.3;0;3.7;553;-1.8;10.6;56.4
ENG;20160320;212;0;-;897.1;0;3.6;539;-2.5;9.6;62.7
ENG;20160321;162;0;-;896.3;0;0.9;293;-2.9;4.3;87.5
ENG;20160322;139;0;-;891.7;0;1.3;147;-2.9;6.1;79.6
ENG;20160323;68;0;-;889;0;1.1;2;-0.1;3.5;79.6
ENG;20160324;223;0;-;894.9;0;2.3;501;-2.3;8.6;73
ENG;20160325;61;0;-;897.8;5.4;1.5;0;-1.4;4.2;88.9
ENG;20160326;236;0;-;898.8;0;5.3;563;1.3;11.4;71.2
ENG;20160327;147;0;-;895.3;4;4.8;215;0;12.1;67.9
ENG;20160328;161;0;-;891.4;0;5.3;236;-1.9;10.7;63.8
ENG;20160329;172;0;-;895.1;2;8.4;293;4.3;13.3;54
ENG;20160330;180;0;-;895.4;0;8.5;198;3.3;16.3;70
ENG;20160331;175;0;-;891.4;0;13.1;349;5.1;17.4;40
ENG;20160401;116;0;-;896.2;0.5;8.2;114;4.5;14.3;81.3
ENG;20160402;106;0;-;897.2;0;12.1;26;3.6;17.2;52.6
ENG;20160403;134;0;-;894.6;0;15.3;185;12.4;17.3;34.1
ENG;20160404;244;0;-;890.7;0;12.9;539;7.9;17.7;53.2
ENG;20160405;115;0;-;891.4;7.1;9.9;124;6.7;15;76.4
ENG;20160406;109;0;-;896.4;3.1;6.6;29;4;10.3;87.6
ENG;20160407;59;0;-;894.1;4.3;4;35;1;9.2;89.7
ENG;20160408;60;0;-;891.2;11.7;0.8;0;-0.1;2.6;97.9
ENG;20160409;107;10;-;889.1;0;2.2;1;-0.3;4.7;91.3
ENG;20160410;270;0;-;891.6;0;6.5;621;0.9;13.5;72
ENG;20160411;255;0;-;892.6;0;9.2;536;1.5;17.3;58.6
ENG;20160412;240;0;-;893.3;0;9.5;495;4;16.1;66.8
ENG;20160413;113;0;-;891.9;20.2;6.7;159;3.4;12;85.7
ENG;20160414;197;0;-;895;2.7;5.6;263;0.9;12.1;82
ENG;20160415;145;0;-;891.9;0.3;7.9;141;3.3;13.4;72.4
ENG;20160416;168;0;-;889.1;5.8;9.5;215;3.5;15.5;74.5
ENG;20160417;47;0;-;892.5;21.5;6.6;1;3.6;9.1;92.8
ENG;20160418;53;0;-;900;12.7;1.5;0;0;3.7;98.4
ENG;20160419;315;5;-;904.9;0;4.8;619;0.2;11.7;84.2
ENG;20160420;300;0;-;905.1;0;7.2;637;-0.8;15.3;72.9
ENG;20160421;291;0;-;902.4;0;10.7;639;2;18.7;59.5
ENG;20160422;221;0;-;897.7;12.6;11.3;367;7.6;16.5;71.8
ENG;20160423;51;0;-;891.5;26.7;5.9;0;0.3;9.2;93
ENG;20160424;90;4;-;893.4;12.2;-1;0;-2.8;0.3;93
ENG;20160425;199;29;-;893.5;0;-0.2;113;-3;3.3;78.1
ENG;20160426;189;9;-;887.2;9;4.3;112;-1;9.5;66.3
ENG;20160427;271;22;-;892.5;0;0;345;-3.1;4;74.1
ENG;20160428;212;0;-;895.6;0;2.1;175;-4.2;8.4;59.3
ENG;20160429;315;0;-;897.9;0;4.8;604;-2.2;13.3;62.3
ENG;20160430;220;0;-;895.9;12.7;6.5;285;0.3;13.8;66
ENG;20160501;70;2;-;898.6;17.5;1;0;0;3.4;97.2
ENG;20160502;109;2;-;902.1;0.9;4.3;4;0.4;8.7;90.8
ENG;20160503;69;0;-;903.3;18.9;4.7;19;1.5;8.9;90.3
ENG;20160504;266;0;-;905.2;0;5.1;428;0.2;11.9;73.4
ENG;20160505;332;0;-;900.6;0;7.6;650;-0.8;16.9;55.3
ENG;20160506;327;0;-;897.7;0;11.9;651;3.5;18.6;42.6
ENG;20160507;321;0;-;894.6;0;11.9;640;5.2;17.9;46.7
ENG;20160508;272;0;-;894;0;13.9;570;7.7;18;40.6
ENG;20160509;201;0;-;895.2;0;14.4;238;10.4;19;52.5
ENG;20160510;261;0;-;892.7;0;15.2;367;10.3;20.8;50
ENG;20160511;201;0;-;886.6;5.9;13.2;240;9.6;18.3;66.9
ENG;20160512;52;0;-;884.4;56.1;7.6;0;5.3;11.1;92.1
ENG;20160513;42;0;-;885.6;35.6;7.5;0;5.4;9.4;94.7
ENG;20160514;98;0;-;892.9;23.5;6.8;65;3.8;12.8;90.7
ENG;20160515;144;0;-;900.1;0.7;4.6;51;2.7;7.7;81.6
ENG;20160516;146;0;-;901.7;2.6;4.7;121;1.8;8.2;80
ENG;20160517;222;0;-;900.3;0;7.7;191;3.3;12.4;77.1
ENG;20160518;292;0;-;895.2;7.2;10.3;516;2.6;17.5;66.5
ENG;20160519;81;0;-;896.3;7;5.9;0;4.3;7.8;90.9
ENG;20160520;332;0;-;902.8;0;8.6;579;1.2;17;77.4
ENG;20160521;336;0;-;900.8;0;13.2;694;4.2;21.8;60.7
ENG;20160522;303;0;-;895.5;17.3;15.3;565;8.3;22;55.8
ENG;20160523;58;0;-;897.1;23.5;4.2;0;1.5;8.4;92.5
ENG;20160524;134;0;-;897.2;0.8;6.9;22;2.9;10.6;85.8
ENG;20160525;313;0;-;896.7;0;10.5;555;2.6;17.6;78.3
ENG;20160526;290;0;-;898.4;0;14.8;516;8;22.4;65.6
ENG;20160527;321;0;-;898.3;17.5;16.7;597;10.4;24.3;63.2
ENG;20160528;252;0;-;896.4;2.9;14.7;382;10.5;21.8;81.1
ENG;20160529;93;0;-;891.4;9.4;12.3;0;10.1;14;92.4
ENG;20160530;145;0;-;891.9;0.6;11.9;15;8.2;16.2;84.5
ENG;20160531;182;0;-;895;6.4;10.7;116;6.8;16.2;87.2
ENG;20160601;127;0;-;897;0.5;10.7;5;8.5;14;90
ENG;20160602;155;0;-;894.9;1.9;11.1;76;9.4;15.6;91.2
ENG;20160603;140;0;-;894.8;10;11.2;23;9.1;15.4;93
ENG;20160604;159;0;-;896.6;2.5;11.8;83;9.1;15.2;90.6
ENG;20160605;144;0;-;900;2;12.4;42;10.1;15.6;90.5
ENG;20160606;345;0;-;902.1;1.9;13.8;579;6.8;20.6;81.1
ENG;20160607;221;0;-;904.5;9.5;14.6;242;9;22.3;80
ENG;20160608;86;0;-;902.7;17.1;12.3;60;10.3;17.6;91.8
ENG;20160609;140;0;-;899.9;15.1;11.1;230;7;16.4;88.3
ENG;20160610;344;0;-;896.1;5.9;13.7;616;4.8;21.4;68.3
ENG;20160611;119;0;-;895.8;2.3;12.1;35;9.3;15.4;89
ENG;20160612;150;0;-;895.5;3.6;11.5;139;8.3;17.8;87.8
ENG;20160613;116;0;-;890.7;12.2;11.3;38;8.5;17.4;91.1
ENG;20160614;119;0;-;888.1;7.9;10.5;5;7.8;14.6;91.7
ENG;20160615;242;0;-;887.4;2.7;10.8;304;5.5;16.2;82.9
ENG;20160616;66;0;-;888;38.5;9.8;6;6.7;13.2;93.8
ENG;20160617;197;0;-;895.3;6.2;10.2;173;6.3;17.3;84.9
ENG;20160618;246;0;-;901.6;8.1;10.3;356;6.6;16.5;86.6
ENG;20160619;68;0;-;905;7;9;0;8;10.9;93.1
ENG;20160620;355;0;-;904.6;2.3;12.8;564;7.8;19.5;78.8
ENG;20160621;131;0;-;906;2.7;13.6;38;11.4;16.7;94.3
ENG;20160622;360;0;-;907;0;18.4;756;10.7;25.8;77.7
ENG;20160623;362;0;-;905.2;0;21.1;757;12.6;29.8;57.9
ENG;20160624;345;0;-;902.8;1.4;21.8;664;14.8;28.8;60.8
ENG;20160625;121;0;-;900.3;17.2;15.6;98;10.9;21;90.2
ENG;20160626;69;0;-;902.3;7.7;11.7;0;10;13.6;89.9
ENG;20160627;317;0;-;904.4;0;13.4;434;9.6;19.8;75.7
ENG;20160628;329;0;-;901.9;0;15.5;584;8;22.8;72.1
ENG;20160629;305;0;-;899.7;10.6;17.5;521;11.6;22.8;76.9
ENG;20160630;234;0;-;900.6;6.8;16;342;12.6;20.5;89.2
ENG;20160701;298;0;-;901.8;0;17.2;496;11;22.9;79.9
ENG;20160702;103;0;-;901.7;13.7;14.1;40;9.1;19.1;89.3
ENG;20160703;321;0;-;904.6;0;13.4;474;8.3;19.3;76.5
ENG;20160704;341;0;-;903.8;0;15.4;711;8.2;22.4;77
ENG;20160705;176;0;-;902.3;12.3;15.7;269;11.2;20.8;85.6
ENG;20160706;310;0;-;903.8;0;16.1;469;11.9;21.5;79.1
ENG;20160707;342;0;-;903.8;0;16.5;730;9.4;23.2;75.3
ENG;20160708;249;0;-;903.5;0;19;347;12.4;25.6;68.2
ENG;20160709;287;0;-;904.9;0;19.4;447;14.8;24.6;70.3
ENG;20160710;306;0;-;901;27.5;19.5;530;12.3;27.8;72.7
ENG;20160711;212;0;-;899.7;28.3;18.5;363;14.5;27.1;81.9
ENG;20160712;100;0;-;898.9;21.3;14.4;88;12;17.7;95.1
ENG;20160713;60;0;-;899.4;18.8;9.9;0;7.3;12.3;91.7
ENG;20160714;102;0;-;902.8;6.6;7.8;30;6.5;11.1;91.8
ENG;20160715;104;0;-;907.6;0.8;8.7;34;6.2;11.6;87.4
ENG;20160716;349;0;-;907.7;0;11.1;714;3.4;18;72.9
ENG;20160717;341;0;-;906.1;0;15.2;712;7.1;23.2;68.6
ENG;20160718;330;0;-;906;0;18.2;665;10.6;25.5;63.9
ENG;20160719;334;0;-;904.8;0;19.7;701;12.4;27.7;59.6
ENG;20160720;330;0;-;902.4;2.8;21.4;687;14.4;29.4;57.7
ENG;20160721;174;0;-;901.7;0.6;18.6;206;14.2;24.6;78.1
ENG;20160722;134;0;-;900.3;6.4;16.9;136;13.2;21.9;86.6
ENG;20160723;167;0;-;902;6;16.2;151;12.1;19.5;88.2
ENG;20160724;289;0;-;903.4;18.2;17.6;403;13.6;22.2;84.7
ENG;20160725;152;0;-;904;8.1;17;41;13.8;21.4;86.5
ENG;20160726;169;0;-;904;1.1;16.8;168;13.7;20.7;88.9
ENG;20160727;144;0;-;902.9;13.6;14.8;144;10.4;20.1;91
ENG;20160728;214;0;-;902.2;0;15.5;319;9.1;21.1;83.1
ENG;20160729;247;0;-;901.1;0;17.9;371;13.2;23.5;79.7
ENG;20160730;248;0;-;900;0.3;18.6;428;12.8;26;72.1
ENG;20160731;115;0;-;899.7;34;16.4;75;12.9;21.5;81.5
ENG;20160801;138;0;-;903.2;1.2;13.9;79;10.8;17.8;82.6
ENG;20160802;113;0;-;903.5;0.3;14.7;1;9.4;19.2;80.8
ENG;20160803;261;0;-;901.5;0;17.7;476;12.1;24.5;75.1
ENG;20160804;270;0;-;898.4;50.5;17.8;485;11.1;25.9;67.9
ENG;20160805;56;0;-;902.9;17.1;11.4;0;9.9;13.3;91.6
ENG;20160806;256;0;-;909.1;0;13.3;374;9.3;19.4;80.6
ENG;20160807;307;0;-;909.8;0;14.8;648;8.1;22;76.3
ENG;20160808;268;0;-;906;0;16.9;509;9.1;23.9;71.6
ENG;20160809;37;0;-;903.5;22.7;12.9;1;8.8;16.4;93.2
ENG;20160810;105;0;-;903.2;3.7;9.3;81;7.9;13.1;91
ENG;20160811;288;0;-;906;0;10.8;511;6.1;16;78.9
ENG;20160812;170;0;-;909.2;0;13;259;9.8;19.8;79.5
ENG;20160813;290;0;-;907.9;0;16.1;624;9.1;23.8;74.6
ENG;20160814;267;0;-;906.4;0;18.6;543;12.5;25.5;76.8
ENG;20160815;214;0;-;904.2;9.5;17.3;402;11.9;23.9;81.7
ENG;20160816;238;0;-;900.9;13.3;17.1;432;11.9;24.5;78.2
ENG;20160817;109;0;-;897.8;13.5;15;149;12.7;20;86
ENG;20160818;84;0;-;896.6;46.1;14.7;36;11.8;18.6;90.2
ENG;20160819;249;0;-;897.3;0;16.3;534;12.6;21.6;85.3
ENG;20160820;61;0;-;900.4;4.4;15.4;6;10.9;18.5;89.2
ENG;20160821;172;0;-;905.4;0.4;12.2;201;7.9;17.3;82
ENG;20160822;278;0;-;910.3;0;12.8;636;6.6;19.4;74.6
ENG;20160823;274;0;-;909.1;0;15.8;634;9.2;22.8;77.1
ENG;20160824;273;0;-;906;0;17.9;633;10.9;24.5;73.9
ENG;20160825;262;0;-;903.5;0;19.8;620;12.6;27.5;71.8
ENG;20160826;266;0;-;904;0;21.1;620;15.8;28.9;69.1
ENG;20160827;205;0;-;904;0.1;20.1;411;15;26.5;70.3
ENG;20160828;202;0;-;903.8;0;19.6;385;14.8;25.6;74
ENG;20160829;53;0;-;904.3;13;15.5;15;13.4;17.5;91.2
ENG;20160830;111;0;-;904.6;0;14.8;21;11.9;17.4;90.7
ENG;20160831;131;0;-;904.9;0.6;15.7;125;10.4;21.8;83.4
ENG;20160901;208;0;-;906.6;0;17;358;12.6;22.2;81.8
ENG;20160902;221;0;-;905.3;0;16.7;500;11.8;22.7;80.9
ENG;20160903;210;0;-;904.2;0;17;445;11.2;23.2;78.8
ENG;20160904;131;0;-;902.9;41.5;15.6;160;11;22.8;76.6
ENG;20160905;25;0;-;904.9;30.3;11.6;0;10.8;12.5;97.5
ENG;20160906;252;0;-;906.6;0.1;12.3;505;7;18.6;85.3
ENG;20160907;250;0;-;901.9;0;13.6;613;6.7;20.3;79.9
ENG;20160908;168;0;-;900.6;0;16.2;386;11.2;21.9;77.7
ENG;20160909;223;0;-;901.5;0;16.6;488;11.9;22.9;80.4
ENG;20160910;172;0;-;901.4;0;16.6;354;11.7;21.3;81.4
ENG;20160911;166;0;-;902.5;0;16.6;280;12.5;23;81.5
ENG;20160912;169;0;-;902.7;0;16.3;375;11.5;23.6;73.6
ENG;20160913;204;0;-;900.1;0;16.5;519;11.2;23.6;65.7
ENG;20160914;218;0;-;897.5;0;18.1;558;11.1;23.2;55.6
ENG;20160915;118;0;-;896.6;0;16.8;103;12.2;21;70
ENG;20160916;37;0;-;898.9;5.2;11.4;2;9.9;12.9;91.5
ENG;20160917;88;0;-;898.4;5.5;10.4;98;9.2;13.3;92.1
ENG;20160918;54;0;-;896.9;21.7;10.2;0;9.1;12.2;95.2
ENG;20160919;83;0;-;900;1.3;10.4;59;8.1;14.3;92.4
ENG;20160920;104;0;-;899;0.3;9.6;155;6.3;12.4;92
ENG;20160921;42;0;-;899.7;0.1;9;0;8.2;9.8;98.5
ENG;20160922;198;0;-;903.3;0;10.5;491;4.9;15.6;86.1
ENG;20160923;121;0;-;907.1;0;11.9;159;7.1;15.6;85.1
ENG;20160924;188;0;-;906.4;0;11;480;6.1;17.3;82.8
ENG;20160925;172;0;-;904.1;0;12.7;400;6.8;18.2;77.2
ENG;20160926;178;0;-;904;5;12.6;351;9.2;17.6;86.4
ENG;20160927;135;0;-;907.7;0.4;11.5;216;7.7;16.6;90.3
ENG;20160928;191;0;-;911.6;0.1;11.7;527;6.1;17.6;80.3
ENG;20160929;188;0;-;906.9;0;12.8;524;7.7;19.3;74.6
ENG;20160930;165;0;-;900.9;0;12.9;408;7.9;19;74.1
ENG;20161001;109;0;-;897;0.4;12.2;181;7.9;16.3;80.5
ENG;20161002;44;0;-;899.6;15.2;9.5;0;5.9;11.3;94.1
ENG;20161003;180;0;-;906.5;0;7.2;458;3.5;11.6;84
ENG;20161004;196;0;-;907;0;8;475;2.5;13.4;81.1
ENG;20161005;31;0;-;903.8;0;5.7;0;2.8;7.5;90.2
ENG;20161006;157;0;-;897.6;0;4.4;350;0.2;9.1;82.4
ENG;20161007;128;0;-;897.6;0;5.5;241;1.7;9.4;83.9
ENG;20161008;115;0;-;900.5;0.7;5.8;223;3.4;10.2;83.8
ENG;20161009;31;0;-;902.2;1.6;3.5;0;2.2;5.2;91.9
ENG;20161010;158;0;-;900.6;3;3.4;343;-0.4;7;85.7
ENG;20161011;20;0;-;896.8;4.1;2.1;0;0;3.6;95.1
ENG;20161012;173;0;-;896.1;0;1.4;466;-2.2;6.5;87.5
ENG;20161013;72;0;-;892.4;0;4.5;21;-0.2;8.3;85.7
ENG;20161014;40;0;-;889;13.4;9.1;0;4.4;16.8;82
ENG;20161015;75;0;-;897.5;0.3;8.3;102;5.5;12.2;92.1
ENG;20161016;147;0;-;903.4;0;8.4;422;3;14.8;78.5
ENG;20161017;53;0;-;905.3;9.2;9.4;0;6.1;14.2;85.5
ENG;20161018;47;0;-;905;2.4;7.8;0;5.3;9.6;94.5
ENG;20161019;46;0;-;900.8;1.8;5.8;15;4.2;8;93.8
ENG;20161020;116;0;-;897.2;0;4.3;223;1.5;7.4;87
ENG;20161021;37;0;-;896.4;0.7;3.4;1;0.7;5.4;90.7
ENG;20161022;139;0;-;895.4;0;2.9;421;-1;7.9;85.6
ENG;20161023;57;0;-;893.9;0.3;5.7;64;0;10.2;77.5
ENG;20161024;106;0;-;897.3;0.5;11.1;317;5.1;20;70.1
ENG;20161025;19;0;-;904.3;17.3;10;0;8.8;11.9;92.8
ENG;20161026;25;0;-;907.2;13.9;9;0;7.3;10.6;97.1
ENG;20161027;110;0;-;912.2;0;6.6;239;1.7;10.3;91.2
ENG;20161028;123;0;-;913.5;0;6.3;420;0.8;12.8;70.8
ENG;20161029;120;0;-;911.8;0;5.9;417;1.8;12;75.1
ENG;20161030;111;0;-;908;0;4.1;372;0.9;9;90.5
ENG;20161031;105;0;-;906.3;0;4.4;396;1.3;7.3;85.8
ENG;20161101;114;0;-;903.4;0;8;401;3.8;13.9;62.5
ENG;20161102;86;0;-;900.3;1.1;5.8;257;1.6;10.3;84.2
ENG;20161103;112;0;-;900.6;0;2.9;239;-0.6;5.8;90.4
ENG;20161104;102;0;-;896.5;0;4.5;383;-1.4;10.1;68.1
ENG;20161105;55;0;-;886.6;14.1;8;81;4.5;12.8;78.1
ENG;20161106;23;0;-;884.7;8.9;0.8;0;-1.3;5.5;96.9
ENG;20161107;44;15;-;888.5;2.7;-1.7;0;-5;-0.2;94
ENG;20161108;64;16;-;890.6;1.1;-3.5;93;-7.3;-0.4;88.9
ENG;20161109;58;9;-;888.1;4.9;-0.7;18;-4.7;3.8;84.9
ENG;20161110;22;0;-;892;17.5;1.7;0;0.1;4.4;90.3
ENG;20161111;28;4;-;895.7;8;0.2;0;-0.8;2.5;95.4
ENG;20161112;102;14;-;901.2;0;-2.1;311;-5.8;-0.3;89.3
ENG;20161113;44;11;-;902.1;1.9;-0.9;0;-5.6;1.8;91.1
ENG;20161114;35;10;-;907.2;0;-1;0;-3.6;0.6;98.2
ENG;20161115;61;4;-;909.1;0;0.1;40;-5.1;3.4;89.8
ENG;20161116;45;0;-;904.2;1.8;4.7;10;0.9;8;93.2
ENG;20161117;43;0;-;897;0;4.8;46;1.5;9.4;93.8
ENG;20161118;34;0;-;891.3;1.5;7.2;0;1.9;11.8;68.4
ENG;20161119;13;0;-;892.4;8;1.8;0;-2.3;4.4;94.3
ENG;20161120;63;0;-;889.6;0;8;207;-2;13.3;47.1
ENG;20161121;34;0;-;887.7;0;13.7;6;12.3;15.5;37.1
ENG;20161122;52;0;-;893.2;0;11.9;37;6;15.6;52
ENG;20161123;18;0;-;896.8;0;14.8;0;11.6;15.7;36.8
ENG;20161124;34;0;-;895.3;0;12.3;0;3.2;15;47.4
ENG;20161125;15;0;-;894.6;0;3.4;0;2.4;7.2;97.8
ENG;20161126;35;0;-;897.8;0;4.5;17;3;7.6;95
ENG;20161127;54;0;-;897.1;0.2;4.5;140;1.9;7.1;89.6
ENG;20161128;11;0;-;898.1;0.2;-0.9;0;-3.7;2;96.8
ENG;20161129;39;0;-;906;0;-3.9;48;-5.4;-1.9;91.9
ENG;20161130;49;0;-;911;0;-1.7;186;-4.3;2.4;76.9
ENG;20161201;43;0;-;907;0;1;164;-3.4;6.3;57.1
ENG;20161202;43;0;-;900.6;0;-1.4;163;-5;2.9;77.9
ENG;20161203;46;0;-;898.8;0;-4.1;158;-6.3;-0.9;88.4
ENG;20161204;42;0;-;903.1;0;-1.1;154;-5.6;2.7;73.2
ENG;20161205;41;0;-;906;0;0.9;154;-2.3;5.3;64.6
ENG;20161206;41;0;-;909;0;1.4;153;-1.7;5.9;65.9
ENG;20161207;44;0;-;911.5;0;0.5;151;-2.8;5;48.9
ENG;20161208;40;0;-;913.3;0;3.4;150;0.2;8.7;39.4
ENG;20161209;44;0;-;911.6;0;3.9;130;0.3;8.6;39.6
ENG;20161210;38;0;-;907.1;0;4.5;146;1;8.9;48.9
ENG;20161211;25;0;-;904.5;0;1.6;4;-3.1;6.3;57.3
ENG;20161212;37;0;-;904.9;0;-0.6;143;-3.3;2.2;73.6
ENG;20161213;36;0;-;905.6;0;1.8;142;-1.2;6.4;49.7
ENG;20161214;36;0;-;904.2;0;1.7;141;-2;5.3;51.9
ENG;20161215;37;0;-;904.4;0;0.1;140;-2.4;4;58.5
ENG;20161216;37;0;-;907.3;0;0.6;140;-2.3;5.4;56.8
ENG;20161217;39;0;-;914.2;0;0.8;139;-2.3;5;48.2
ENG;20161218;36;0;-;911;0.3;-0.3;139;-3.2;2.5;65.3
ENG;20161219;31;0;-;901.5;0;1.8;73;-3.2;7.3;56.2
ENG;20161220;34;0;-;900;0;0.4;3;-3.8;4.1;75.6
ENG;20161221;29;0;-;906.8;0;0.7;110;-3.3;4.3;72.7
ENG;20161222;36;0;-;910.5;0;2.9;138;-0.2;8.3;61.8
ENG;20161223;36;0;-;912.3;0;1.3;139;-2.2;4.5;74.7
ENG;20161224;37;0;-;911.7;0;1.2;69;-3.3;5.4;80.2
ENG;20161225;22;0;-;911.4;0;4.5;0;1.5;6.7;77.3
ENG;20161226;29;0;-;911.9;1.6;4.5;97;2.3;7.8;82.7
ENG;20161227;41;0;-;917.8;0;0.1;130;-4.1;3.5;89.1
ENG;20161228;37;0;-;918;0;-2.1;141;-4.9;1.8;69.9
ENG;20161229;37;0;-;913.8;0;-2.1;143;-5.4;1.7;62.6
ENG;20161230;38;0;-;913.7;0;-1.2;144;-3.4;2.9;61.5
ENG;20161231;38;0;-;910.5;0;-0.1;145;-3.4;4.7;50.1
ENG;20170101;39;0;-;901.8;0;0;147;-4.2;3.6;43.7
ENG;20170102;44;0;-;900.4;3.1;-2.3;149;-5;0.7;67.6
ENG;20170103;42;11;-;903.6;0;-6.2;151;-10.3;-2.9;88.2
ENG;20170104;18;9;-;899.2;9;-2.8;0;-4.6;-1.2;86.4
ENG;20170105;17;20;-;902.7;1.7;-4.9;0;-10.8;-2.6;80
ENG;20170106;46;21;-;910.2;0;-13.3;154;-15.8;-9.4;69.4
ENG;20170107;36;20;-;908.5;6.4;-7.4;0;-14.4;-2.1;73.8
ENG;20170108;24;25;-;906.5;1.3;-3.4;0;-4.7;-2.1;95.8
ENG;20170109;44;24;-;903.2;0;-7.2;125;-11;-4.1;85.2
ENG;20170110;31;21;-;891.5;3;-4.7;0;-11.4;-1.5;88.3
ENG;20170111;45;27;-;895.2;0.4;-1.8;70;-6.4;2.5;88.8
ENG;20170112;31;22;-;892.8;9.6;1.6;0;0.3;4.3;89.7
ENG;20170113;21;19;-;886.4;13.6;-2.6;0;-5.5;3.8;78.4
ENG;20170114;16;35;-;893.3;6.7;-4.4;0;-10;-2.3;91.1
ENG;20170115;42;43;-;898.4;2.7;-6.7;2;-8.6;-4.1;87.4
ENG;20170116;26;45;-;898;4;-7;0;-8.3;-6.2;88.1
ENG;20170117;48;55;-;901.3;0.6;-9.2;0;-11.1;-7;84.1
ENG;20170118;72;54;-;904.1;0;-12.2;190;-15.9;-9.2;77
ENG;20170119;66;48;-;905.7;0;-12.7;222;-15.4;-9.1;79.4
ENG;20170120;69;44;-;905.8;0;-8.9;238;-15.2;-4.1;86
ENG;20170121;72;41;-;904.5;0;-5;246;-8.9;-1.4;75.6
ENG;20170122;75;38;-;901.1;0;-3.7;257;-7.5;0.7;63.4
ENG;20170123;79;37;-;900;0;-4;263;-11.5;0.7;62.6
ENG;20170124;74;37;-;900.6;0;-10.5;185;-14.9;-7.4;91.4
ENG;20170125;79;36;-;901.2;0;-11.6;256;-14.1;-8.3;83.4
ENG;20170126;83;35;-;899.8;0;-5.8;284;-15.4;6;71.1
ENG;20170127;89;34;-;898.7;0;2.8;291;-1.3;7;53.4
ENG;20170128;88;32;-;899.2;0;1.7;287;-1.4;5.6;61.5
ENG;20170129;92;30;-;902.1;0;-0.7;331;-3.4;3.6;66.7
ENG;20170130;36;29;-;898.4;8.8;1.1;16;-4.8;5.4;77.6
ENG;20170131;18;26;-;897;35.6;2.8;0;1.3;4.5;98.2
ENG;20170201;56;23;-;897.3;0.7;3.2;67;0.7;6.7;95.4
ENG;20170202;89;20;-;893.2;0;6;282;-0.2;11.9;59.6
ENG;20170203;50;13;-;890;3.5;3.5;45;0.7;9.4;81.8
ENG;20170204;50;10;-;886.3;0;1.8;45;-1.9;6.4;70.2
ENG;20170205;44;8;-;884.9;11.7;-0.2;0;-3.7;3.3;68
ENG;20170206;50;20;-;894.1;3.1;-1.2;9;-5.3;0.6;96.4
ENG;20170207;62;23;-;896.3;7.3;-2;31;-6.3;1.3;89.4
ENG;20170208;40;32;-;897.6;2.6;-0.5;0;-1.2;0.3;98.8
ENG;20170209;44;33;-;898.2;0;-2.9;0;-5.8;-0.8;99.1
ENG;20170210;49;30;-;897.2;0.1;-2.8;0;-5.8;0.5;93.2
ENG;20170211;120;29;-;898.4;0;-2.2;413;-5.9;1.8;80.5
ENG;20170212;104;25;-;901.2;0;1.2;333;-3.3;7.3;69.8
ENG;20170213;112;21;-;902.1;0;-2.5;244;-5.9;1.7;87.7
ENG;20170214;131;20;-;907.5;0;2.5;425;-3.3;8.1;64.3
