stn;time;" Globalstrahlung (W/m); Tagesmittel";Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Maximaltemperatur (¡C);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Niederschlag (mm);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Relative Luftfeuchtigkeit (%)
ANT;18650402;-;-;-;-;-;-;-;-5;-;-
ANT;18650403;-;-;-;-;-;-;-;-1;-;-
ANT;18650404;-;-;-;-;-;-;-;1.6;-;-
ANT;18650405;-;-;-;-;-;-;-;1.6;-;-
ANT;18650406;-;-;-;-;-;-;-;1.8;-;-
ANT;18650407;-;-;-;-;-;-;-;2.6;-;-
ANT;18650408;-;-;-;-;-;-;-;5.6;-;-
ANT;18650409;-;-;-;-;-;-;-;3.8;-;-
ANT;18650410;-;-;-;-;-;-;-;3.6;-;-
ANT;18650411;-;-;-;-;-;-;-;3.5;-;-
ANT;18650412;-;-;-;-;-;-;-;4.4;-;-
ANT;18650413;-;-;-;-;-;-;-;5.7;-;-
ANT;18650414;-;-;-;-;-;-;-;6.7;-;-
ANT;18650415;-;-;-;-;-;-;-;6.1;-;-
ANT;18650416;-;-;-;-;-;-;-;5.3;-;-
ANT;18650417;-;-;-;-;-;-;-;8.7;-;-
ANT;18650418;-;-;-;-;-;-;-;9.6;-;-
ANT;18650419;-;-;-;-;-;-;-;8.1;-;-
ANT;18650420;-;-;-;-;-;-;-;7.8;-;-
ANT;18650421;-;-;-;-;-;-;-;8.6;-;-
ANT;18650422;-;-;-;-;-;-;-;7.2;-;-
ANT;18650423;-;-;-;-;-;-;-;7.7;-;-
ANT;18650424;-;-;-;-;-;-;-;8;-;-
ANT;18650425;-;-;-;-;-;-;-;8.4;-;-
ANT;18650426;-;-;-;-;-;-;-;10.5;-;-
ANT;18650427;-;-;-;-;-;-;-;9.7;-;-
ANT;18650428;-;-;-;-;-;-;-;10;-;-
ANT;18650429;-;-;-;-;-;-;-;9.4;-;-
ANT;18650430;-;-;-;-;-;-;-;5.3;-;-
ANT;18650501;-;-;-;-;-;-;-;6.6;-;-
ANT;18650502;-;-;-;-;-;-;-;7.3;-;-
ANT;18650503;-;-;-;-;-;-;-;9.1;-;-
ANT;18650504;-;-;-;-;-;-;-;10.8;-;-
ANT;18650505;-;-;-;-;-;-;-;11.6;-;-
ANT;18650506;-;-;-;-;-;-;-;11.8;-;-
ANT;18650507;-;-;-;-;-;-;-;12.8;-;-
ANT;18650508;-;-;-;-;-;-;-;13.3;-;-
ANT;18650509;-;-;-;-;-;-;-;12.1;-;-
ANT;18650510;-;-;-;-;-;-;-;8.8;-;-
ANT;18650511;-;-;-;-;-;-;-;4.2;-;-
ANT;18650512;-;-;-;-;-;-;-;8.1;-;-
ANT;18650513;-;-;-;-;-;-;-;8.9;-;-
ANT;18650514;-;-;-;-;-;-;-;11.8;-;-
ANT;18650515;-;-;-;-;-;-;-;11.4;-;-
ANT;18650516;-;-;-;-;-;-;-;5;-;-
ANT;18650517;-;-;-;-;-;-;-;8.3;-;-
ANT;18650518;-;-;-;-;-;-;-;9.6;-;-
ANT;18650519;-;-;-;-;-;-;-;5.4;-;-
ANT;18650520;-;-;-;-;-;-;-;9.4;-;-
ANT;18650521;-;-;-;-;-;-;-;9.6;-;-
ANT;18650522;-;-;-;-;-;-;-;11.6;-;-
ANT;18650523;-;-;-;-;-;-;-;9.9;-;-
ANT;18650524;-;-;-;-;-;-;-;8.2;-;-
ANT;18650525;-;-;-;-;-;-;-;3.9;-;-
ANT;18650526;-;-;-;-;-;-;-;7.9;-;-
ANT;18650527;-;-;-;-;-;-;-;10.5;-;-
ANT;18650528;-;-;-;-;-;-;-;13.1;-;-
ANT;18650529;-;-;-;-;-;-;-;13.9;-;-
ANT;18650530;-;-;-;-;-;-;-;14.7;-;-
ANT;18650531;-;-;-;-;-;-;-;14.8;-;-
ANT;18650601;-;-;-;-;-;-;-;16.2;-;-
ANT;18650602;-;-;-;-;-;-;-;11;-;-
ANT;18650603;-;-;-;-;-;-;-;10.1;-;-
ANT;18650604;-;-;-;-;-;-;-;9.2;-;-
ANT;18650605;-;-;-;-;-;-;-;8.7;-;-
ANT;18650606;-;-;-;-;-;-;-;9.8;-;-
ANT;18650607;-;-;-;-;-;-;-;10.6;-;-
ANT;18650608;-;-;-;-;-;-;-;10.9;-;-
ANT;18650609;-;-;-;-;-;-;-;11.9;-;-
ANT;18650610;-;-;-;-;-;-;-;12.7;-;-
ANT;18650611;-;-;-;-;-;-;-;10.2;-;-
ANT;18650612;-;-;-;-;-;-;-;5.7;-;-
ANT;18650613;-;-;-;-;-;-;-;6.2;-;-
ANT;18650614;-;-;-;-;-;-;-;9.4;-;-
ANT;18650615;-;-;-;-;-;-;-;8.8;-;-
ANT;18650616;-;-;-;-;-;-;-;7.5;-;-
ANT;18650617;-;-;-;-;-;-;-;9.2;-;-
ANT;18650618;-;-;-;-;-;-;-;6.3;-;-
ANT;18650619;-;-;-;-;-;-;-;8;-;-
ANT;18650620;-;-;-;-;-;-;-;10.4;-;-
ANT;18650621;-;-;-;-;-;-;-;10.9;-;-
ANT;18650622;-;-;-;-;-;-;-;12.3;-;-
ANT;18650623;-;-;-;-;-;-;-;11.9;-;-
ANT;18650624;-;-;-;-;-;-;-;10.9;-;-
ANT;18650625;-;-;-;-;-;-;-;8.3;-;-
ANT;18650626;-;-;-;-;-;-;-;10.4;-;-
ANT;18650627;-;-;-;-;-;-;-;10.4;-;-
ANT;18650628;-;-;-;-;-;-;-;9.9;-;-
ANT;18650629;-;-;-;-;-;-;-;13.6;-;-
ANT;18650630;-;-;-;-;-;-;-;5.6;-;-
ANT;18650701;-;-;-;-;-;-;-;7.7;-;-
ANT;18650702;-;-;-;-;-;-;-;6.7;-;-
ANT;18650703;-;-;-;-;-;-;-;9.8;-;-
ANT;18650704;-;-;-;-;-;-;-;13.4;-;-
ANT;18650705;-;-;-;-;-;-;-;14.8;-;-
ANT;18650706;-;-;-;-;-;-;-;17;-;-
ANT;18650707;-;-;-;-;-;-;-;18.1;-;-
ANT;18650708;-;-;-;-;-;-;-;18.6;-;-
ANT;18650709;-;-;-;-;-;-;-;14.1;-;-
ANT;18650710;-;-;-;-;-;-;-;7.6;-;-
ANT;18650711;-;-;-;-;-;-;-;12.4;-;-
ANT;18650712;-;-;-;-;-;-;-;7.3;-;-
ANT;18650713;-;-;-;-;-;-;-;8.2;-;-
ANT;18650714;-;-;-;-;-;-;-;12.8;-;-
ANT;18650715;-;-;-;-;-;-;-;16;-;-
ANT;18650716;-;-;-;-;-;-;-;16.1;-;-
ANT;18650717;-;-;-;-;-;-;-;18.6;-;-
ANT;18650718;-;-;-;-;-;-;-;14.5;-;-
ANT;18650719;-;-;-;-;-;-;-;17.7;-;-
ANT;18650720;-;-;-;-;-;-;-;19.9;-;-
ANT;18650721;-;-;-;-;-;-;-;17.8;-;-
ANT;18650722;-;-;-;-;-;-;-;9.7;-;-
ANT;18650723;-;-;-;-;-;-;-;13.7;-;-
ANT;18650724;-;-;-;-;-;-;-;9.9;-;-
ANT;18650725;-;-;-;-;-;-;-;10.9;-;-
ANT;18650726;-;-;-;-;-;-;-;11.9;-;-
ANT;18650727;-;-;-;-;-;-;-;14.2;-;-
ANT;18650728;-;-;-;-;-;-;-;13.5;-;-
ANT;18650729;-;-;-;-;-;-;-;14.3;-;-
ANT;18650730;-;-;-;-;-;-;-;13.6;-;-
ANT;18650731;-;-;-;-;-;-;-;15.9;-;-
ANT;18650801;-;-;-;-;-;-;-;11.5;-;-
ANT;18650802;-;-;-;-;-;-;-;9.4;-;-
ANT;18650803;-;-;-;-;-;-;-;7.8;-;-
ANT;18650804;-;-;-;-;-;-;-;3.8;-;-
ANT;18650805;-;-;-;-;-;-;-;5.6;-;-
ANT;18650806;-;-;-;-;-;-;-;7.6;-;-
ANT;18650807;-;-;-;-;-;-;-;6.7;-;-
ANT;18650808;-;-;-;-;-;-;-;7.9;-;-
ANT;18650809;-;-;-;-;-;-;-;10.8;-;-
ANT;18650810;-;-;-;-;-;-;-;13.1;-;-
ANT;18650811;-;-;-;-;-;-;-;14.5;-;-
ANT;18650812;-;-;-;-;-;-;-;14.8;-;-
ANT;18650813;-;-;-;-;-;-;-;13.1;-;-
ANT;18650814;-;-;-;-;-;-;-;8.3;-;-
ANT;18650815;-;-;-;-;-;-;-;10.1;-;-
ANT;18650816;-;-;-;-;-;-;-;10.5;-;-
ANT;18650817;-;-;-;-;-;-;-;8.9;-;-
ANT;18650818;-;-;-;-;-;-;-;8.8;-;-
ANT;18650819;-;-;-;-;-;-;-;8;-;-
ANT;18650820;-;-;-;-;-;-;-;9;-;-
ANT;18650821;-;-;-;-;-;-;-;10.6;-;-
ANT;18650822;-;-;-;-;-;-;-;12.8;-;-
ANT;18650823;-;-;-;-;-;-;-;14.3;-;-
ANT;18650824;-;-;-;-;-;-;-;10.9;-;-
ANT;18650825;-;-;-;-;-;-;-;12.1;-;-
ANT;18650826;-;-;-;-;-;-;-;12.4;-;-
ANT;18650827;-;-;-;-;-;-;-;17;-;-
ANT;18650828;-;-;-;-;-;-;-;18.2;-;-
ANT;18650829;-;-;-;-;-;-;-;16.1;-;-
ANT;18650830;-;-;-;-;-;-;-;9.1;-;-
ANT;18650831;-;-;-;-;-;-;-;6.6;-;-
ANT;18650901;-;-;-;-;-;-;-;9.1;-;-
ANT;18650902;-;-;-;-;-;-;-;10.6;-;-
ANT;18650903;-;-;-;-;-;-;-;10.1;-;-
ANT;18650904;-;-;-;-;-;-;-;11.8;-;-
ANT;18650905;-;-;-;-;-;-;-;13;-;-
ANT;18650906;-;-;-;-;-;-;-;12.5;-;-
ANT;18650907;-;-;-;-;-;-;-;14.2;-;-
ANT;18650908;-;-;-;-;-;-;-;13.6;-;-
ANT;18650909;-;-;-;-;-;-;-;13.1;-;-
ANT;18650910;-;-;-;-;-;-;-;10.1;-;-
ANT;18650911;-;-;-;-;-;-;-;13.6;-;-
ANT;18650912;-;-;-;-;-;-;-;11.1;-;-
ANT;18650913;-;-;-;-;-;-;-;7.8;-;-
ANT;18650914;-;-;-;-;-;-;-;8.4;-;-
ANT;18650915;-;-;-;-;-;-;-;11.8;-;-
ANT;18650916;-;-;-;-;-;-;-;11.6;-;-
ANT;18650917;-;-;-;-;-;-;-;11;-;-
ANT;18650918;-;-;-;-;-;-;-;10.6;-;-
ANT;18650919;-;-;-;-;-;-;-;8.8;-;-
ANT;18650920;-;-;-;-;-;-;-;9.9;-;-
ANT;18650921;-;-;-;-;-;-;-;10.4;-;-
ANT;18650922;-;-;-;-;-;-;-;11.6;-;-
ANT;18650923;-;-;-;-;-;-;-;9.7;-;-
ANT;18650924;-;-;-;-;-;-;-;10.3;-;-
ANT;18650925;-;-;-;-;-;-;-;7.8;-;-
ANT;18650926;-;-;-;-;-;-;-;9.6;-;-
ANT;18650927;-;-;-;-;-;-;-;7.5;-;-
ANT;18650928;-;-;-;-;-;-;-;6.8;-;-
ANT;18650929;-;-;-;-;-;-;-;5.7;-;-
ANT;18650930;-;-;-;-;-;-;-;8.5;-;-
ANT;18651001;-;-;-;-;-;-;-;8.5;-;-
ANT;18651002;-;-;-;-;-;-;-;7.3;-;-
ANT;18651003;-;-;-;-;-;-;-;7.2;-;-
ANT;18651004;-;-;-;-;-;-;-;8.3;-;-
ANT;18651005;-;-;-;-;-;-;-;3.4;-;-
ANT;18651006;-;-;-;-;-;-;-;2.3;-;-
ANT;18651007;-;-;-;-;-;-;-;4.1;-;-
ANT;18651008;-;-;-;-;-;-;-;7.1;-;-
ANT;18651009;-;-;-;-;-;-;-;7.4;-;-
ANT;18651010;-;-;-;-;-;-;-;6.8;-;-
ANT;18651011;-;-;-;-;-;-;-;5.6;-;-
ANT;18651012;-;-;-;-;-;-;-;4.8;-;-
ANT;18651013;-;-;-;-;-;-;-;6.4;-;-
ANT;18651014;-;-;-;-;-;-;-;3.5;-;-
ANT;18651015;-;-;-;-;-;-;-;3.5;-;-
ANT;18651016;-;-;-;-;-;-;-;2.6;-;-
ANT;18651017;-;-;-;-;-;-;-;3.3;-;-
ANT;18651018;-;-;-;-;-;-;-;5.6;-;-
ANT;18651019;-;-;-;-;-;-;-;4.2;-;-
ANT;18651020;-;-;-;-;-;-;-;4;-;-
ANT;18651021;-;-;-;-;-;-;-;5.8;-;-
ANT;18651022;-;-;-;-;-;-;-;7.7;-;-
ANT;18651023;-;-;-;-;-;-;-;2.3;-;-
ANT;18651024;-;-;-;-;-;-;-;2.7;-;-
ANT;18651025;-;-;-;-;-;-;-;6.4;-;-
ANT;18651026;-;-;-;-;-;-;-;3.2;-;-
ANT;18651027;-;-;-;-;-;-;-;2.2;-;-
ANT;18651028;-;-;-;-;-;-;-;1.3;-;-
ANT;18651029;-;-;-;-;-;-;-;0.6;-;-
ANT;18651030;-;-;-;-;-;-;-;4.1;-;-
ANT;18651031;-;-;-;-;-;-;-;3.6;-;-
ANT;18651101;-;-;-;-;-;-;-;1;-;-
ANT;18651102;-;-;-;-;-;-;-;-0.6;-;-
ANT;18651103;-;-;-;-;-;-;-;0.2;-;-
ANT;18651104;-;-;-;-;-;-;-;-1.3;-;-
ANT;18651105;-;-;-;-;-;-;-;-0.6;-;-
ANT;18651106;-;-;-;-;-;-;-;1.5;-;-
ANT;18651107;-;-;-;-;-;-;-;3.7;-;-
ANT;18651108;-;-;-;-;-;-;-;2.9;-;-
ANT;18651109;-;-;-;-;-;-;-;-0.2;-;-
ANT;18651110;-;-;-;-;-;-;-;-1.8;-;-
ANT;18651111;-;-;-;-;-;-;-;-5.3;-;-
ANT;18651112;-;-;-;-;-;-;-;-7.7;-;-
ANT;18651113;-;-;-;-;-;-;-;-4.8;-;-
ANT;18651114;-;-;-;-;-;-;-;-5.1;-;-
ANT;18651115;-;-;-;-;-;-;-;-7.6;-;-
ANT;18651116;-;-;-;-;-;-;-;-7.3;-;-
ANT;18651117;-;-;-;-;-;-;-;-1;-;-
ANT;18651118;-;-;-;-;-;-;-;0.5;-;-
ANT;18651119;-;-;-;-;-;-;-;-3.8;-;-
ANT;18651120;-;-;-;-;-;-;-;-0.4;-;-
ANT;18651121;-;-;-;-;-;-;-;1.6;-;-
ANT;18651122;-;-;-;-;-;-;-;3.5;-;-
ANT;18651123;-;-;-;-;-;-;-;4.4;-;-
ANT;18651124;-;-;-;-;-;-;-;4.8;-;-
ANT;18651125;-;-;-;-;-;-;-;4.9;-;-
ANT;18651126;-;-;-;-;-;-;-;5.5;-;-
ANT;18651127;-;-;-;-;-;-;-;0.7;-;-
ANT;18651128;-;-;-;-;-;-;-;1.3;-;-
ANT;18651129;-;-;-;-;-;-;-;2;-;-
ANT;18651130;-;-;-;-;-;-;-;3.2;-;-
ANT;18651201;-;-;-;-;-;-;-;0.7;-;-
ANT;18651202;-;-;-;-;-;-;-;3.2;-;-
ANT;18651203;-;-;-;-;-;-;-;3.9;-;-
ANT;18651204;-;-;-;-;-;-;-;2.3;-;-
ANT;18651205;-;-;-;-;-;-;-;-0.3;-;-
ANT;18651206;-;-;-;-;-;-;-;-3;-;-
ANT;18651207;-;-;-;-;-;-;-;-6.9;-;-
ANT;18651208;-;-;-;-;-;-;-;-7.3;-;-
ANT;18651209;-;-;-;-;-;-;-;-3;-;-
ANT;18651210;-;-;-;-;-;-;-;-8.1;-;-
ANT;18651211;-;-;-;-;-;-;-;-7;-;-
ANT;18651212;-;-;-;-;-;-;-;-10.1;-;-
ANT;18651213;-;-;-;-;-;-;-;-8.9;-;-
ANT;18651214;-;-;-;-;-;-;-;-10.8;-;-
ANT;18651215;-;-;-;-;-;-;-;-10.1;-;-
ANT;18651216;-;-;-;-;-;-;-;-13.9;-;-
ANT;18651217;-;-;-;-;-;-;-;-12.6;-;-
ANT;18651218;-;-;-;-;-;-;-;-9.3;-;-
ANT;18651219;-;-;-;-;-;-;-;-7.4;-;-
ANT;18651220;-;-;-;-;-;-;-;-8.7;-;-
ANT;18651221;-;-;-;-;-;-;-;-9.9;-;-
ANT;18651222;-;-;-;-;-;-;-;-6.8;-;-
ANT;18651223;-;-;-;-;-;-;-;-5.2;-;-
ANT;18651224;-;-;-;-;-;-;-;-5.7;-;-
ANT;18651225;-;-;-;-;-;-;-;-7.8;-;-
ANT;18651226;-;-;-;-;-;-;-;-3.6;-;-
ANT;18651227;-;-;-;-;-;-;-;-6.4;-;-
ANT;18651228;-;-;-;-;-;-;-;-7.8;-;-
ANT;18651229;-;-;-;-;-;-;-;0.8;-;-
ANT;18651230;-;-;-;-;-;-;-;-1;-;-
ANT;18651231;-;-;-;-;-;-;-;0.4;-;-
ANT;18660101;-;-;-;-;-;-;-;-0.1;-;-
ANT;18660102;-;-;-;-;-;-;-;-3.2;-;-
ANT;18660103;-;-;-;-;-;-;-;-2.1;-;-
ANT;18660104;-;-;-;-;-;-;-;0.6;-;-
ANT;18660105;-;-;-;-;-;-;-;-5.6;-;-
ANT;18660106;-;-;-;-;-;-;-;-6.6;-;-
ANT;18660107;-;-;-;-;-;-;-;-2;-;-
ANT;18660108;-;-;-;-;-;-;-;-0.7;-;-
ANT;18660109;-;-;-;-;-;-;-;-2.5;-;-
ANT;18660110;-;-;-;-;-;-;-;-4;-;-
ANT;18660111;-;-;-;-;-;-;-;-2.5;-;-
ANT;18660112;-;-;-;-;-;-;-;-4.4;-;-
ANT;18660113;-;-;-;-;-;-;-;-7.8;-;-
ANT;18660114;-;-;-;-;-;-;-;0.9;-;-
ANT;18660115;-;-;-;-;-;-;-;-0.3;-;-
ANT;18660116;-;-;-;-;-;-;-;-3.5;-;-
ANT;18660117;-;-;-;-;-;-;-;-1.7;-;-
ANT;18660118;-;-;-;-;-;-;-;-2.3;-;-
ANT;18660119;-;-;-;-;-;-;-;2.3;-;-
ANT;18660120;-;-;-;-;-;-;-;-0.6;-;-
ANT;18660121;-;-;-;-;-;-;-;-7.6;-;-
ANT;18660122;-;-;-;-;-;-;-;-6.3;-;-
ANT;18660123;-;-;-;-;-;-;-;-1.6;-;-
ANT;18660124;-;-;-;-;-;-;-;-10;-;-
ANT;18660125;-;-;-;-;-;-;-;-7.8;-;-
ANT;18660126;-;-;-;-;-;-;-;-4.7;-;-
ANT;18660127;-;-;-;-;-;-;-;-6.4;-;-
ANT;18660128;-;-;-;-;-;-;-;-2;-;-
ANT;18660129;-;-;-;-;-;-;-;-1.4;-;-
ANT;18660130;-;-;-;-;-;-;-;-4.4;-;-
ANT;18660131;-;-;-;-;-;-;-;0.5;-;-
ANT;18660201;-;-;-;-;-;-;-;0.9;-;-
ANT;18660202;-;-;-;-;-;-;-;3.1;-;-
ANT;18660203;-;-;-;-;-;-;-;-3.3;-;-
ANT;18660204;-;-;-;-;-;-;-;-3.4;-;-
ANT;18660205;-;-;-;-;-;-;-;-1.1;-;-
ANT;18660206;-;-;-;-;-;-;-;-0.1;-;-
ANT;18660207;-;-;-;-;-;-;-;4.7;-;-
ANT;18660208;-;-;-;-;-;-;-;-0.6;-;-
ANT;18660209;-;-;-;-;-;-;-;-2.3;-;-
ANT;18660210;-;-;-;-;-;-;-;0.6;-;-
ANT;18660211;-;-;-;-;-;-;-;1.2;-;-
ANT;18660212;-;-;-;-;-;-;-;0.4;-;-
ANT;18660213;-;-;-;-;-;-;-;-2.2;-;-
ANT;18660214;-;-;-;-;-;-;-;-7.2;-;-
ANT;18660215;-;-;-;-;-;-;-;-4.1;-;-
ANT;18660216;-;-;-;-;-;-;-;-2.3;-;-
ANT;18660217;-;-;-;-;-;-;-;-0.6;-;-
ANT;18660218;-;-;-;-;-;-;-;1.5;-;-
ANT;18660219;-;-;-;-;-;-;-;1.5;-;-
ANT;18660220;-;-;-;-;-;-;-;2.4;-;-
ANT;18660221;-;-;-;-;-;-;-;4.1;-;-
ANT;18660222;-;-;-;-;-;-;-;0.1;-;-
ANT;18660223;-;-;-;-;-;-;-;-1;-;-
ANT;18660224;-;-;-;-;-;-;-;-2.3;-;-
ANT;18660225;-;-;-;-;-;-;-;-5.3;-;-
ANT;18660226;-;-;-;-;-;-;-;-2.2;-;-
ANT;18660227;-;-;-;-;-;-;-;-0.9;-;-
ANT;18660228;-;-;-;-;-;-;-;-0.4;-;-
ANT;18660301;-;-;-;-;-;-;-;-1.4;-;-
ANT;18660302;-;-;-;-;-;-;-;1.5;-;-
ANT;18660303;-;-;-;-;-;-;-;2.8;-;-
ANT;18660304;-;-;-;-;-;-;-;1.6;-;-
ANT;18660305;-;-;-;-;-;-;-;2.1;-;-
ANT;18660306;-;-;-;-;-;-;-;-0.9;-;-
ANT;18660307;-;-;-;-;-;-;-;-1.7;-;-
ANT;18660308;-;-;-;-;-;-;-;-1.4;-;-
ANT;18660309;-;-;-;-;-;-;-;-3.7;-;-
ANT;18660310;-;-;-;-;-;-;-;-4.8;-;-
ANT;18660311;-;-;-;-;-;-;-;-8.3;-;-
ANT;18660312;-;-;-;-;-;-;-;-6.4;-;-
ANT;18660313;-;-;-;-;-;-;-;-1.7;-;-
ANT;18660314;-;-;-;-;-;-;-;-4.7;-;-
ANT;18660315;-;-;-;-;-;-;-;-5.4;-;-
ANT;18660316;-;-;-;-;-;-;-;-1.5;-;-
ANT;18660317;-;-;-;-;-;-;-;0;-;-
ANT;18660318;-;-;-;-;-;-;-;-0.3;-;-
ANT;18660319;-;-;-;-;-;-;-;-0.7;-;-
ANT;18660320;-;-;-;-;-;-;-;2.1;-;-
ANT;18660321;-;-;-;-;-;-;-;0.6;-;-
ANT;18660322;-;-;-;-;-;-;-;-0.3;-;-
ANT;18660323;-;-;-;-;-;-;-;-2;-;-
ANT;18660324;-;-;-;-;-;-;-;-0.4;-;-
ANT;18660325;-;-;-;-;-;-;-;-0.4;-;-
ANT;18660326;-;-;-;-;-;-;-;0.4;-;-
ANT;18660327;-;-;-;-;-;-;-;0.3;-;-
ANT;18660328;-;-;-;-;-;-;-;0.9;-;-
ANT;18660329;-;-;-;-;-;-;-;0.9;-;-
ANT;18660330;-;-;-;-;-;-;-;2.8;-;-
ANT;18660331;-;-;-;-;-;-;-;2.4;-;-
ANT;18660401;-;-;-;-;-;-;-;1.9;-;-
ANT;18660402;-;-;-;-;-;-;-;-1.2;-;-
ANT;18660403;-;-;-;-;-;-;-;0.5;-;-
ANT;18660404;-;-;-;-;-;-;-;2.4;-;-
ANT;18660405;-;-;-;-;-;-;-;2;-;-
ANT;18660406;-;-;-;-;-;-;-;3.8;-;-
ANT;18660407;-;-;-;-;-;-;-;5.3;-;-
ANT;18660408;-;-;-;-;-;-;-;3.7;-;-
ANT;18660409;-;-;-;-;-;-;-;3;-;-
ANT;18660410;-;-;-;-;-;-;-;2;-;-
ANT;18660411;-;-;-;-;-;-;-;2.9;-;-
ANT;18660412;-;-;-;-;-;-;-;4.3;-;-
ANT;18660413;-;-;-;-;-;-;-;4.3;-;-
ANT;18660414;-;-;-;-;-;-;-;6.3;-;-
ANT;18660415;-;-;-;-;-;-;-;2.2;-;-
ANT;18660416;-;-;-;-;-;-;-;3.4;-;-
ANT;18660417;-;-;-;-;-;-;-;4.3;-;-
ANT;18660418;-;-;-;-;-;-;-;6;-;-
ANT;18660419;-;-;-;-;-;-;-;4.4;-;-
ANT;18660420;-;-;-;-;-;-;-;4.1;-;-
ANT;18660421;-;-;-;-;-;-;-;0.4;-;-
ANT;18660422;-;-;-;-;-;-;-;0;-;-
ANT;18660423;-;-;-;-;-;-;-;-0.8;-;-
ANT;18660424;-;-;-;-;-;-;-;4.3;-;-
ANT;18660425;-;-;-;-;-;-;-;4.4;-;-
ANT;18660426;-;-;-;-;-;-;-;5;-;-
ANT;18660427;-;-;-;-;-;-;-;7.8;-;-
ANT;18660428;-;-;-;-;-;-;-;9.6;-;-
ANT;18660429;-;-;-;-;-;-;-;8.1;-;-
ANT;18660430;-;-;-;-;-;-;-;7.9;-;-
ANT;18660501;-;-;-;-;-;-;-;4.3;-;-
ANT;18660502;-;-;-;-;-;-;-;2.1;-;-
ANT;18660503;-;-;-;-;-;-;-;4.1;-;-
ANT;18660504;-;-;-;-;-;-;-;6.9;-;-
ANT;18660505;-;-;-;-;-;-;-;2.2;-;-
ANT;18660506;-;-;-;-;-;-;-;6.3;-;-
ANT;18660507;-;-;-;-;-;-;-;7.1;-;-
ANT;18660508;-;-;-;-;-;-;-;9.9;-;-
ANT;18660509;-;-;-;-;-;-;-;9.5;-;-
ANT;18660510;-;-;-;-;-;-;-;7.6;-;-
ANT;18660511;-;-;-;-;-;-;-;6.8;-;-
ANT;18660512;-;-;-;-;-;-;-;1.5;-;-
ANT;18660513;-;-;-;-;-;-;-;0.6;-;-
ANT;18660514;-;-;-;-;-;-;-;-1.5;-;-
ANT;18660515;-;-;-;-;-;-;-;-0.8;-;-
ANT;18660516;-;-;-;-;-;-;-;0.3;-;-
ANT;18660517;-;-;-;-;-;-;-;1.8;-;-
ANT;18660518;-;-;-;-;-;-;-;2.8;-;-
ANT;18660519;-;-;-;-;-;-;-;5.1;-;-
ANT;18660520;-;-;-;-;-;-;-;4.3;-;-
ANT;18660521;-;-;-;-;-;-;-;3.8;-;-
ANT;18660522;-;-;-;-;-;-;-;3.3;-;-
ANT;18660523;-;-;-;-;-;-;-;2.8;-;-
ANT;18660524;-;-;-;-;-;-;-;5.1;-;-
ANT;18660525;-;-;-;-;-;-;-;5.8;-;-
ANT;18660526;-;-;-;-;-;-;-;7.2;-;-
ANT;18660527;-;-;-;-;-;-;-;8.9;-;-
ANT;18660528;-;-;-;-;-;-;-;9.5;-;-
ANT;18660529;-;-;-;-;-;-;-;8.3;-;-
ANT;18660530;-;-;-;-;-;-;-;7.3;-;-
ANT;18660531;-;-;-;-;-;-;-;9.2;-;-
ANT;18660601;-;-;-;-;-;-;-;9.9;-;-
ANT;18660602;-;-;-;-;-;-;-;12.1;-;-
ANT;18660603;-;-;-;-;-;-;-;13.6;-;-
ANT;18660604;-;-;-;-;-;-;-;9.9;-;-
ANT;18660605;-;-;-;-;-;-;-;9.1;-;-
ANT;18660606;-;-;-;-;-;-;-;9.6;-;-
ANT;18660607;-;-;-;-;-;-;-;11.2;-;-
ANT;18660608;-;-;-;-;-;-;-;12.1;-;-
ANT;18660609;-;-;-;-;-;-;-;13.4;-;-
ANT;18660610;-;-;-;-;-;-;-;12.4;-;-
ANT;18660611;-;-;-;-;-;-;-;14;-;-
ANT;18660612;-;-;-;-;-;-;-;15.9;-;-
ANT;18660613;-;-;-;-;-;-;-;11.6;-;-
ANT;18660614;-;-;-;-;-;-;-;10.3;-;-
ANT;18660615;-;-;-;-;-;-;-;6;-;-
ANT;18660616;-;-;-;-;-;-;-;9.4;-;-
ANT;18660617;-;-;-;-;-;-;-;4.9;-;-
ANT;18660618;-;-;-;-;-;-;-;7.3;-;-
ANT;18660619;-;-;-;-;-;-;-;11.5;-;-
ANT;18660620;-;-;-;-;-;-;-;10.4;-;-
ANT;18660621;-;-;-;-;-;-;-;14.1;-;-
ANT;18660622;-;-;-;-;-;-;-;13.8;-;-
ANT;18660623;-;-;-;-;-;-;-;14.1;-;-
ANT;18660624;-;-;-;-;-;-;-;14.9;-;-
ANT;18660625;-;-;-;-;-;-;-;13.1;-;-
ANT;18660626;-;-;-;-;-;-;-;13.5;-;-
ANT;18660627;-;-;-;-;-;-;-;13.4;-;-
ANT;18660628;-;-;-;-;-;-;-;16.5;-;-
ANT;18660629;-;-;-;-;-;-;-;14.1;-;-
ANT;18660630;-;-;-;-;-;-;-;12.9;-;-
ANT;18660701;-;-;-;-;-;-;-;13;-;-
ANT;18660702;-;-;-;-;-;-;-;13.6;-;-
ANT;18660703;-;-;-;-;-;-;-;8.4;-;-
ANT;18660704;-;-;-;-;-;-;-;12;-;-
ANT;18660705;-;-;-;-;-;-;-;12.1;-;-
