stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur;Relative Luftfeuchtigkeit (%);Sonnenscheindauer (min);Tiefsttemperatur;Maximaltemperatur
SMA;19950701;226;0;46;949.8;0;21.7;67.3;418;16.4;28.3
SMA;19950702;230;0;50;943.9;9.9;20.9;69.2;379;16;27.5
SMA;19950703;90;0;88;941.8;10;15.4;90.2;8;13.8;18.7
SMA;19950704;186;0;67;949;0.2;17.1;72.8;233;13.6;21.6
SMA;19950705;191;0;79;953.6;0;17.4;67.4;149;14.4;20.8
SMA;19950706;289;0;54;953.8;0;18.3;64.6;696;13;23.2
SMA;19950707;304;0;4;952.8;0;19.6;66.3;734;12.8;25.2
SMA;19950708;312;0;4;953.5;0;21.9;65.1;760;15;28.5
SMA;19950709;307;0;17;953.1;0;23.5;65.5;773;17.2;29.7
SMA;19950710;317;0;29;948.8;0;24.2;59.8;730;18.2;30.9
SMA;19950711;274;0;58;945.6;18.8;21.5;69.5;561;16.4;28.1
SMA;19950712;257;0;38;948.6;0;20.6;76.6;494;15.9;26
SMA;19950713;251;0;42;948.6;1.4;22.1;73.5;498;17.1;28.6
SMA;19950714;212;0;54;949.5;2.2;19.4;79.5;411;15.9;25.9
SMA;19950715;272;0;54;949.4;3.2;20.1;73.7;485;16;24.6
SMA;19950716;124;0;71;950.1;7;17.6;88.1;50;15.1;20.6
SMA;19950717;276;0;58;951.2;0;19;69.8;582;14.4;24.4
SMA;19950718;248;0;54;954.8;0;20.2;67.5;496;16.5;24.7
SMA;19950719;316;0;13;957.7;0;22;65.5;804;16.5;28.4
SMA;19950720;303;0;38;954.6;0;23.8;67.6;783;17.1;31.1
SMA;19950721;284;0;21;951.6;4.4;25.3;66.6;656;19.7;32.7
SMA;19950722;256;0;38;949.7;10;22.7;71.2;562;16.3;32.5
SMA;19950723;198;0;83;956.1;0;16.9;79.3;157;15.2;20.6
SMA;19950724;93;0;100;955.5;0;17.1;82.3;0;15.1;19
SMA;19950725;248;0;33;951.5;0;20.6;75.4;472;15.6;26.9
SMA;19950726;274;0;21;949.1;0;23.9;65.3;652;16.7;31.2
SMA;19950727;162;0;58;952.7;1.2;21.6;75.5;140;17.8;25.6
SMA;19950728;252;0;54;954.1;0;20.2;70.9;435;16.8;25.7
SMA;19950729;282;0;42;951.5;0;20.3;70;689;15.8;25.9
SMA;19950730;278;0;17;948.8;0;20.5;68.7;636;15.1;26.9
SMA;19950731;283;0;29;947.7;4.9;20.8;69.1;672;15.4;27.7
SMA;19950801;283;0;13;949.1;0;21.5;70.5;713;15.9;28.4
SMA;19950802;230;0;29;950.4;0;21.8;65;522;16.9;27.7
SMA;19950803;297;0;13;948.6;0;21.4;51.2;778;15.2;27.6
SMA;19950804;300;0;8;947.2;0;21.1;50.8;773;13.8;28
SMA;19950805;288;0;13;950.2;0;22.1;49.9;766;14;29.8
SMA;19950806;225;0;63;951.6;0.1;21.7;61.3;408;17.2;26.5
SMA;19950807;147;0;88;950;5.1;19;82.1;158;15.2;23.8
SMA;19950808;157;0;71;949.2;42.8;17.1;88.1;207;14.6;21.8
SMA;19950809;73;0;96;952.2;1;15;92.9;14;13.5;17.4
SMA;19950810;166;0;63;955.3;0;16.7;84.3;330;13.2;21.4
SMA;19950811;230;0;63;956.2;21.9;20;79.3;416;14.3;27.1
SMA;19950812;122;0;92;956.1;4.2;19.4;90.2;109;17.6;23.5
SMA;19950813;55;0;100;953.9;40.3;18.1;94.7;22;16.4;20
SMA;19950814;193;0;67;952.3;0.3;18;82.2;297;15.2;22.9
SMA;19950815;205;0;67;953.4;0;17.6;76;373;14.1;22.8
SMA;19950816;231;0;42;953.3;0;17.2;71.1;535;12.8;22.2
SMA;19950817;245;0;21;949.9;0;16.1;74;606;12.1;21.2
